KUNNR,VKORG,VTWEG,SPART,PARVW,KUNN2
0000103146,2000,30,02,RE,0000103146
0000103146,2000,30,02,RG,0000103146
0000103147,1000,30,00,AG,0000103147
0000103147,1000,30,00,WE,0000103147
0000103147,1000,30,00,RE,0000103147
0000103147,1000,30,00,RG,0000103147
0000103148,1000,30,00,AG,0000103148
0000103148,1000,30,00,WE,0000103148
0000103148,1000,30,00,RE,0000103148
0000103148,1000,30,00,RG,0000103148
0000103149,2000,30,00,AG,0000103149
0000103149,2000,30,00,WE,0000103149
0000103149,2000,30,00,RE,0000103149
0000103149,2000,30,00,RG,0000103149
0000103149,2000,10,01,AG,0000103149
0000103149,2000,10,01,WE,0000103149
0000103149,2000,10,01,RE,0000103149
0000103149,2000,10,01,RG,0000103149
0000103150,3000,20,01,AG,0000103150
0000103150,3000,20,01,WE,0000103150
0000103150,3000,20,01,RE,0000103150
0000103150,3000,20,01,RG,0000103150
0000103151,1000,10,01,AG,0000103151
0000103151,1000,10,01,WE,0000103151
0000103151,1000,10,01,RE,0000103151
0000103151,1000,10,01,RG,0000103151
0000103152,2000,10,00,AG,0000103152
0000103152,2000,10,00,WE,0000103152
0000103152,2000,10,00,RE,0000103152
0000103152,2000,10,00,RG,0000103152
0000103153,3000,20,02,AG,0000103153
0000103153,3000,20,02,WE,0000103153
0000103153,3000,20,02,RE,0000103153
0000103153,3000,20,02,RG,0000103153
0000103153,2000,10,01,AG,0000103153
0000103153,2000,10,01,WE,0000103153
0000103153,2000,10,01,RE,0000103153
0000103153,2000,10,01,RG,0000103153
0000103154,2000,20,00,AG,0000103154
0000103154,2000,20,00,WE,0000103154
0000103154,2000,20,00,RE,0000103154
0000103154,2000,20,00,RG,0000103154
0000103154,2000,10,02,AG,0000103154
0000103154,2000,10,02,WE,0000103154
0000103154,2000,10,02,RE,0000103154
0000103154,2000,10,02,RG,0000103154
0000103155,1000,10,00,AG,0000103155
0000103155,1000,10,00,WE,0000103155
0000103155,1000,10,00,RE,0000103155
0000103155,1000,10,00,RG,0000103155
0000103156,1000,10,01,AG,0000103156
0000103156,1000,10,01,WE,0000103156
0000103156,1000,10,01,RE,0000103156
0000103156,1000,10,01,RG,0000103156
0000103156,2000,20,00,AG,0000103156
0000103156,2000,20,00,WE,0000103156
0000103156,2000,20,00,RE,0000103156
0000103156,2000,20,00,RG,0000103156
0000103157,1000,10,00,AG,0000103157
0000103157,1000,10,00,WE,0000103157
0000103157,1000,10,00,RE,0000103157
0000103157,1000,10,00,RG,0000103157
0000103158,1000,10,02,AG,0000103158
0000103158,1000,10,02,WE,0000103158
0000103158,1000,10,02,RE,0000103158
0000103158,1000,10,02,RG,0000103158
0000103158,1000,10,01,AG,0000103158
0000103158,1000,10,01,WE,0000103158
0000103158,1000,10,01,RE,0000103158
0000103158,1000,10,01,RG,0000103158
0000103159,2000,10,01,AG,0000103159
0000103159,2000,10,01,WE,0000103159
0000103159,2000,10,01,RE,0000103159
0000103159,2000,10,01,RG,0000103159
0000103159,1000,20,00,AG,0000103159
0000103159,1000,20,00,WE,0000103159
0000103159,1000,20,00,RE,0000103159
0000103159,1000,20,00,RG,0000103159
0000103160,2000,10,00,AG,0000103160
0000103160,2000,10,00,WE,0000103160
0000103160,2000,10,00,RE,0000103160
0000103160,2000,10,00,RG,0000103160
0000103161,1000,30,00,AG,0000103161
0000103161,1000,30,00,WE,0000103161
0000103161,1000,30,00,RE,0000103161
0000103161,1000,30,00,RG,0000103161
0000103162,1000,20,01,AG,0000103162
0000103162,1000,20,01,WE,0000103162
0000103162,1000,20,01,RE,0000103162
0000103162,1000,20,01,RG,0000103162
0000103162,2000,20,00,AG,0000103162
0000103162,2000,20,00,WE,0000103162
0000103162,2000,20,00,RE,0000103162
0000103162,2000,20,00,RG,0000103162
0000103162,1000,10,01,AG,0000103162
0000103162,1000,10,01,WE,0000103162
0000103162,1000,10,01,RE,0000103162
0000103162,1000,10,01,RG,0000103162
0000103163,1000,30,01,AG,0000103163
0000103163,1000,30,01,WE,0000103163
0000103163,1000,30,01,RE,0000103163
0000103163,1000,30,01,RG,0000103163
0000103164,1000,20,00,AG,0000103164
0000103164,1000,20,00,WE,0000103164
0000103164,1000,20,00,RE,0000103164
0000103164,1000,20,00,RG,0000103164
0000103164,2000,30,00,AG,0000103164
0000103164,2000,30,00,WE,0000103164
0000103164,2000,30,00,RE,0000103164
0000103164,2000,30,00,RG,0000103164
0000103165,1000,20,02,AG,0000103165
0000103165,1000,20,02,WE,0000103165
0000103165,1000,20,02,RE,0000103165
0000103165,1000,20,02,RG,0000103165
0000103165,1000,20,00,AG,0000103165
0000103165,1000,20,00,WE,0000103165
0000103165,1000,20,00,RE,0000103165
0000103165,1000,20,00,RG,0000103165
0000103165,3000,10,01,AG,0000103165
0000103165,3000,10,01,WE,0000103165
0000103165,3000,10,01,RE,0000103165
0000103165,3000,10,01,RG,0000103165
0000103166,1000,20,01,AG,0000103166
0000103166,1000,20,01,WE,0000103166
0000103166,1000,20,01,RE,0000103166
0000103166,1000,20,01,RG,0000103166
0000103167,1000,20,01,AG,0000103167
0000103167,1000,20,01,WE,0000103167
0000103167,1000,20,01,RE,0000103167
0000103167,1000,20,01,RG,0000103167
0000103167,2000,20,00,AG,0000103167
0000103167,2000,20,00,WE,0000103167
0000103167,2000,20,00,RE,0000103167
0000103167,2000,20,00,RG,0000103167
0000103168,1000,20,01,AG,0000103168
0000103168,1000,20,01,WE,0000103168
0000103168,1000,20,01,RE,0000103168
0000103168,1000,20,01,RG,0000103168
0000103169,1000,30,00,AG,0000103169
0000103169,1000,30,00,WE,0000103169
0000103169,1000,30,00,RE,0000103169
0000103169,1000,30,00,RG,0000103169
0000103170,1000,30,00,AG,0000103170
0000103170,1000,30,00,WE,0000103170
0000103170,1000,30,00,RE,0000103170
0000103170,1000,30,00,RG,0000103170
0000103171,2000,20,00,AG,0000103171
0000103171,2000,20,00,WE,0000103171
0000103171,2000,20,00,RE,0000103171
0000103171,2000,20,00,RG,0000103171
0000103172,1000,20,01,AG,0000103172
0000103172,1000,20,01,WE,0000103172
0000103172,1000,20,01,RE,0000103172
0000103172,1000,20,01,RG,0000103172
0000103173,1000,10,02,AG,0000103173
0000103173,1000,10,02,WE,0000103173
0000103173,1000,10,02,RE,0000103173
0000103173,1000,10,02,RG,0000103173
0000103174,1000,30,02,AG,0000103174
0000103174,1000,30,02,WE,0000103174
0000103174,1000,30,02,RE,0000103174
0000103174,1000,30,02,RG,0000103174
0000103175,2000,10,00,AG,0000103175
0000103175,2000,10,00,WE,0000103175
0000103175,2000,10,00,RE,0000103175
0000103175,2000,10,00,RG,0000103175
0000103175,2000,10,01,AG,0000103175
0000103175,2000,10,01,WE,0000103175
0000103175,2000,10,01,RE,0000103175
0000103175,2000,10,01,RG,0000103175
0000103175,1000,20,00,AG,0000103175
0000103175,1000,20,00,WE,0000103175
0000103175,1000,20,00,RE,0000103175
0000103175,1000,20,00,RG,0000103175
0000103176,1000,10,01,AG,0000103176
0000103176,1000,10,01,WE,0000103176
0000103176,1000,10,01,RE,0000103176
0000103176,1000,10,01,RG,0000103176
0000103176,1000,10,02,AG,0000103176
0000103176,1000,10,02,WE,0000103176
0000103176,1000,10,02,RE,0000103176
0000103176,1000,10,02,RG,0000103176
0000103176,1000,30,01,AG,0000103176
0000103176,1000,30,01,WE,0000103176
0000103176,1000,30,01,RE,0000103176
0000103176,1000,30,01,RG,0000103176
0000103177,3000,30,02,AG,0000103177
0000103177,3000,30,02,WE,0000103177
0000103177,3000,30,02,RE,0000103177
0000103177,3000,30,02,RG,0000103177
0000103178,1000,20,01,AG,0000103178
0000103178,1000,20,01,WE,0000103178
0000103178,1000,20,01,RE,0000103178
0000103178,1000,20,01,RG,0000103178
0000103178,1000,10,00,AG,0000103178
0000103178,1000,10,00,WE,0000103178
0000103178,1000,10,00,RE,0000103178
0000103178,1000,10,00,RG,0000103178
0000103179,1000,10,02,AG,0000103179
0000103179,1000,10,02,WE,0000103179
0000103179,1000,10,02,RE,0000103179
0000103179,1000,10,02,RG,0000103179
0000103180,2000,30,00,AG,0000103180
0000103180,2000,30,00,WE,0000103180
0000103180,2000,30,00,RE,0000103180
0000103180,2000,30,00,RG,0000103180
0000103180,1000,10,00,AG,0000103180
0000103180,1000,10,00,WE,0000103180
0000103180,1000,10,00,RE,0000103180
0000103180,1000,10,00,RG,0000103180
0000103181,3000,20,01,AG,0000103181
0000103181,3000,20,01,WE,0000103181
0000103181,3000,20,01,RE,0000103181
0000103181,3000,20,01,RG,0000103181
0000103182,1000,30,00,AG,0000103182
0000103182,1000,30,00,WE,0000103182
0000103182,1000,30,00,RE,0000103182
0000103182,1000,30,00,RG,0000103182
0000103183,1000,10,01,AG,0000103183
0000103183,1000,10,01,WE,0000103183
0000103183,1000,10,01,RE,0000103183
0000103183,1000,10,01,RG,0000103183
0000103184,3000,30,00,AG,0000103184
0000103184,3000,30,00,WE,0000103184
0000103184,3000,30,00,RE,0000103184
0000103184,3000,30,00,RG,0000103184
0000103185,2000,20,00,AG,0000103185
0000103185,2000,20,00,WE,0000103185
0000103185,2000,20,00,RE,0000103185
0000103185,2000,20,00,RG,0000103185
0000103186,1000,10,00,AG,0000103186
0000103186,1000,10,00,WE,0000103186
0000103186,1000,10,00,RE,0000103186
0000103186,1000,10,00,RG,0000103186
0000103187,1000,10,00,AG,0000103187
0000103187,1000,10,00,WE,0000103187
0000103187,1000,10,00,RE,0000103187
0000103187,1000,10,00,RG,0000103187
0000103188,1000,10,00,AG,0000103188
0000103188,1000,10,00,WE,0000103188
0000103188,1000,10,00,RE,0000103188
0000103188,1000,10,00,RG,0000103188
0000103189,1000,10,01,AG,0000103189
0000103189,1000,10,01,WE,0000103189
0000103189,1000,10,01,RE,0000103189
0000103189,1000,10,01,RG,0000103189
0000103190,1000,10,00,AG,0000103190
0000103190,1000,10,00,WE,0000103190
0000103190,1000,10,00,RE,0000103190
0000103190,1000,10,00,RG,0000103190
0000103190,1000,10,02,AG,0000103190
0000103190,1000,10,02,WE,0000103190
0000103190,1000,10,02,RE,0000103190
0000103190,1000,10,02,RG,0000103190
0000103191,1000,20,02,AG,0000103191
0000103191,1000,20,02,WE,0000103191
0000103191,1000,20,02,RE,0000103191
0000103191,1000,20,02,RG,0000103191
0000103191,1000,10,00,AG,0000103191
0000103191,1000,10,00,WE,0000103191
0000103191,1000,10,00,RE,0000103191
0000103191,1000,10,00,RG,0000103191
0000103192,1000,10,00,AG,0000103192
0000103192,1000,10,00,WE,0000103192
0000103192,1000,10,00,RE,0000103192
0000103192,1000,10,00,RG,0000103192
0000103193,2000,10,02,AG,0000103193
0000103193,2000,10,02,WE,0000103193
0000103193,2000,10,02,RE,0000103193
0000103193,2000,10,02,RG,0000103193
0000103194,1000,20,00,AG,0000103194
0000103194,1000,20,00,WE,0000103194
0000103194,1000,20,00,RE,0000103194
0000103194,1000,20,00,RG,0000103194
0000103194,1000,10,00,AG,0000103194
0000103194,1000,10,00,WE,0000103194
0000103194,1000,10,00,RE,0000103194
0000103194,1000,10,00,RG,0000103194
0000103195,1000,10,00,AG,0000103195
0000103195,1000,10,00,WE,0000103195
0000103195,1000,10,00,RE,0000103195
0000103195,1000,10,00,RG,0000103195
0000103196,1000,30,02,AG,0000103196
0000103196,1000,30,02,WE,0000103196
0000103196,1000,30,02,RE,0000103196
0000103196,1000,30,02,RG,0000103196
0000103197,1000,10,00,AG,0000103197
0000103197,1000,10,00,WE,0000103197
0000103197,1000,10,00,RE,0000103197
0000103197,1000,10,00,RG,0000103197
0000103197,1000,20,00,AG,0000103197
0000103197,1000,20,00,WE,0000103197
0000103197,1000,20,00,RE,0000103197
0000103197,1000,20,00,RG,0000103197
0000103198,1000,20,00,AG,0000103198
0000103198,1000,20,00,WE,0000103198
0000103198,1000,20,00,RE,0000103198
0000103198,1000,20,00,RG,0000103198
0000103199,1000,10,01,AG,0000103199
0000103199,1000,10,01,WE,0000103199
0000103199,1000,10,01,RE,0000103199
0000103199,1000,10,01,RG,0000103199
0000103200,1000,10,00,AG,0000103200
0000103200,1000,10,00,WE,0000103200
0000103200,1000,10,00,RE,0000103200
0000103200,1000,10,00,RG,0000103200
0000103201,3000,20,00,AG,0000103201
0000103201,3000,20,00,WE,0000103201
0000103201,3000,20,00,RE,0000103201
0000103201,3000,20,00,RG,0000103201
0000103202,1000,30,00,AG,0000103202
0000103202,1000,30,00,WE,0000103202
0000103202,1000,30,00,RE,0000103202
0000103202,1000,30,00,RG,0000103202
0000103203,2000,30,01,AG,0000103203
0000103203,2000,30,01,WE,0000103203
0000103203,2000,30,01,RE,0000103203
0000103203,2000,30,01,RG,0000103203
0000103204,1000,20,01,AG,0000103204
0000103204,1000,20,01,WE,0000103204
0000103204,1000,20,01,RE,0000103204
0000103204,1000,20,01,RG,0000103204
0000103204,1000,20,02,AG,0000103204
0000103204,1000,20,02,WE,0000103204
0000103204,1000,20,02,RE,0000103204
0000103204,1000,20,02,RG,0000103204
0000103204,2000,30,02,AG,0000103204
0000103204,2000,30,02,WE,0000103204
0000103204,2000,30,02,RE,0000103204
0000103204,2000,30,02,RG,0000103204
0000103205,2000,20,00,AG,0000103205
0000103205,2000,20,00,WE,0000103205
0000103205,2000,20,00,RE,0000103205
0000103205,2000,20,00,RG,0000103205
0000103206,2000,30,00,AG,0000103206
0000103206,2000,30,00,WE,0000103206
0000103206,2000,30,00,RE,0000103206
0000103206,2000,30,00,RG,0000103206
0000103206,1000,10,00,AG,0000103206
0000103206,1000,10,00,WE,0000103206
0000103206,1000,10,00,RE,0000103206
0000103206,1000,10,00,RG,0000103206
0000103207,2000,20,00,AG,0000103207
0000103207,2000,20,00,WE,0000103207
0000103207,2000,20,00,RE,0000103207
0000103207,2000,20,00,RG,0000103207
0000103207,1000,10,01,AG,0000103207
0000103207,1000,10,01,WE,0000103207
0000103207,1000,10,01,RE,0000103207
0000103207,1000,10,01,RG,0000103207
0000103207,1000,30,01,AG,0000103207
0000103207,1000,30,01,WE,0000103207
0000103207,1000,30,01,RE,0000103207
0000103207,1000,30,01,RG,0000103207
0000103208,1000,30,01,AG,0000103208
0000103208,1000,30,01,WE,0000103208
0000103208,1000,30,01,RE,0000103208
0000103208,1000,30,01,RG,0000103208
0000103208,2000,20,00,AG,0000103208
0000103208,2000,20,00,WE,0000103208
0000103208,2000,20,00,RE,0000103208
0000103208,2000,20,00,RG,0000103208
0000103209,1000,20,00,AG,0000103209
0000103209,1000,20,00,WE,0000103209
0000103209,1000,20,00,RE,0000103209
0000103209,1000,20,00,RG,0000103209
0000103210,2000,10,01,AG,0000103210
0000103210,2000,10,01,WE,0000103210
0000103210,2000,10,01,RE,0000103210
0000103210,2000,10,01,RG,0000103210
0000103211,1000,20,00,AG,0000103211
0000103211,1000,20,00,WE,0000103211
0000103211,1000,20,00,RE,0000103211
0000103211,1000,20,00,RG,0000103211
0000103212,3000,10,01,AG,0000103212
0000103212,3000,10,01,WE,0000103212
0000103212,3000,10,01,RE,0000103212
0000103212,3000,10,01,RG,0000103212
0000103212,1000,30,00,AG,0000103212
0000103212,1000,30,00,WE,0000103212
0000103212,1000,30,00,RE,0000103212
0000103212,1000,30,00,RG,0000103212
0000103212,1000,30,01,AG,0000103212
0000103212,1000,30,01,WE,0000103212
0000103212,1000,30,01,RE,0000103212
0000103212,1000,30,01,RG,0000103212
0000103213,2000,10,01,AG,0000103213
0000103213,2000,10,01,WE,0000103213
0000103213,2000,10,01,RE,0000103213
0000103213,2000,10,01,RG,0000103213
0000103214,1000,10,00,AG,0000103214
0000103214,1000,10,00,WE,0000103214
0000103214,1000,10,00,RE,0000103214
0000103214,1000,10,00,RG,0000103214
0000103215,3000,10,00,AG,0000103215
0000103215,3000,10,00,WE,0000103215
0000103215,3000,10,00,RE,0000103215
0000103215,3000,10,00,RG,0000103215
0000103215,1000,20,00,AG,0000103215
0000103215,1000,20,00,WE,0000103215
0000103215,1000,20,00,RE,0000103215
0000103215,1000,20,00,RG,0000103215
0000103216,1000,10,02,AG,0000103216
0000103216,1000,10,02,WE,0000103216
0000103216,1000,10,02,RE,0000103216
0000103216,1000,10,02,RG,0000103216
0000103216,1000,10,01,AG,0000103216
0000103216,1000,10,01,WE,0000103216
0000103216,1000,10,01,RE,0000103216
0000103216,1000,10,01,RG,0000103216
0000103217,3000,20,01,AG,0000103217
0000103217,3000,20,01,WE,0000103217
0000103217,3000,20,01,RE,0000103217
0000103217,3000,20,01,RG,0000103217
0000103218,1000,10,00,AG,0000103218
0000103218,1000,10,00,WE,0000103218
0000103218,1000,10,00,RE,0000103218
0000103218,1000,10,00,RG,0000103218
0000103218,1000,10,00,AG,0000103218
0000103218,1000,10,00,WE,0000103218
0000103218,1000,10,00,RE,0000103218
0000103218,1000,10,00,RG,0000103218
0000103218,2000,20,00,AG,0000103218
0000103218,2000,20,00,WE,0000103218
0000103218,2000,20,00,RE,0000103218
0000103218,2000,20,00,RG,0000103218
0000103219,1000,30,00,AG,0000103219
0000103219,1000,30,00,WE,0000103219
0000103219,1000,30,00,RE,0000103219
0000103219,1000,30,00,RG,0000103219
0000103220,2000,10,00,AG,0000103220
0000103220,2000,10,00,WE,0000103220
0000103220,2000,10,00,RE,0000103220
0000103220,2000,10,00,RG,0000103220
0000103221,2000,10,00,AG,0000103221
0000103221,2000,10,00,WE,0000103221
0000103221,2000,10,00,RE,0000103221
0000103221,2000,10,00,RG,0000103221
0000103222,1000,30,00,AG,0000103222
0000103222,1000,30,00,WE,0000103222
0000103222,1000,30,00,RE,0000103222
0000103222,1000,30,00,RG,0000103222
0000103223,1000,10,00,AG,0000103223
0000103223,1000,10,00,WE,0000103223
0000103223,1000,10,00,RE,0000103223
0000103223,1000,10,00,RG,0000103223
0000103224,2000,10,00,AG,0000103224
0000103224,2000,10,00,WE,0000103224
0000103224,2000,10,00,RE,0000103224
0000103224,2000,10,00,RG,0000103224
0000103225,1000,30,00,AG,0000103225
0000103225,1000,30,00,WE,0000103225
0000103225,1000,30,00,RE,0000103225
0000103225,1000,30,00,RG,0000103225
0000103226,2000,10,00,AG,0000103226
0000103226,2000,10,00,WE,0000103226
0000103226,2000,10,00,RE,0000103226
0000103226,2000,10,00,RG,0000103226
0000103227,2000,20,00,AG,0000103227
0000103227,2000,20,00,WE,0000103227
0000103227,2000,20,00,RE,0000103227
0000103227,2000,20,00,RG,0000103227
0000103228,1000,30,00,AG,0000103228
0000103228,1000,30,00,WE,0000103228
0000103228,1000,30,00,RE,0000103228
0000103228,1000,30,00,RG,0000103228
0000103229,1000,20,02,AG,0000103229
0000103229,1000,20,02,WE,0000103229
0000103229,1000,20,02,RE,0000103229
0000103229,1000,20,02,RG,0000103229
0000103229,3000,20,02,AG,0000103229
0000103229,3000,20,02,WE,0000103229
0000103229,3000,20,02,RE,0000103229
0000103229,3000,20,02,RG,0000103229
0000103230,2000,20,02,AG,0000103230
0000103230,2000,20,02,WE,0000103230
0000103230,2000,20,02,RE,0000103230
0000103230,2000,20,02,RG,0000103230
0000103231,2000,20,01,AG,0000103231
0000103231,2000,20,01,WE,0000103231
0000103231,2000,20,01,RE,0000103231
0000103231,2000,20,01,RG,0000103231
0000103232,1000,20,02,AG,0000103232
0000103232,1000,20,02,WE,0000103232
0000103232,1000,20,02,RE,0000103232
0000103232,1000,20,02,RG,0000103232
0000103233,2000,10,00,AG,0000103233
0000103233,2000,10,00,WE,0000103233
0000103233,2000,10,00,RE,0000103233
0000103233,2000,10,00,RG,0000103233
0000103233,1000,20,02,AG,0000103233
0000103233,1000,20,02,WE,0000103233
0000103233,1000,20,02,RE,0000103233
0000103233,1000,20,02,RG,0000103233
0000103233,1000,30,00,AG,0000103233
0000103233,1000,30,00,WE,0000103233
0000103233,1000,30,00,RE,0000103233
0000103233,1000,30,00,RG,0000103233
0000103234,1000,20,00,AG,0000103234
0000103234,1000,20,00,WE,0000103234
0000103234,1000,20,00,RE,0000103234
0000103234,1000,20,00,RG,0000103234
0000103235,1000,10,01,AG,0000103235
0000103235,1000,10,01,WE,0000103235
0000103235,1000,10,01,RE,0000103235
0000103235,1000,10,01,RG,0000103235
0000103235,2000,10,00,AG,0000103235
0000103235,2000,10,00,WE,0000103235
0000103235,2000,10,00,RE,0000103235
0000103235,2000,10,00,RG,0000103235
0000103236,3000,10,00,AG,0000103236
0000103236,3000,10,00,WE,0000103236
0000103236,3000,10,00,RE,0000103236
0000103236,3000,10,00,RG,0000103236
0000103237,2000,30,01,AG,0000103237
0000103237,2000,30,01,WE,0000103237
0000103237,2000,30,01,RE,0000103237
0000103237,2000,30,01,RG,0000103237
0000103238,1000,20,02,AG,0000103238
0000103238,1000,20,02,WE,0000103238
0000103238,1000,20,02,RE,0000103238
0000103238,1000,20,02,RG,0000103238
0000103239,1000,20,00,AG,0000103239
0000103239,1000,20,00,WE,0000103239
0000103239,1000,20,00,RE,0000103239
0000103239,1000,20,00,RG,0000103239
0000103239,2000,10,02,AG,0000103239
0000103239,2000,10,02,WE,0000103239
0000103239,2000,10,02,RE,0000103239
0000103239,2000,10,02,RG,0000103239
0000103239,1000,10,02,AG,0000103239
0000103239,1000,10,02,WE,0000103239
0000103239,1000,10,02,RE,0000103239
0000103239,1000,10,02,RG,0000103239
0000103240,3000,10,00,AG,0000103240
0000103240,3000,10,00,WE,0000103240
0000103240,3000,10,00,RE,0000103240
0000103240,3000,10,00,RG,0000103240
0000103241,1000,10,01,AG,0000103241
0000103241,1000,10,01,WE,0000103241
0000103241,1000,10,01,RE,0000103241
0000103241,1000,10,01,RG,0000103241
0000103242,2000,30,01,AG,0000103242
0000103242,2000,30,01,WE,0000103242
0000103242,2000,30,01,RE,0000103242
0000103242,2000,30,01,RG,0000103242
0000103243,3000,30,01,AG,0000103243
0000103243,3000,30,01,WE,0000103243
0000103243,3000,30,01,RE,0000103243
0000103243,3000,30,01,RG,0000103243
0000103244,2000,10,02,AG,0000103244
0000103244,2000,10,02,WE,0000103244
