VBELN,POSNR,MATNR,LFIMG,VRKME,LGMNG,MEINS,WERKS,LGORT,VGBEL,VGPOS,ERDAT
8000003934,000050,000000000000001160,6.298,KG,6.298,KG,3000,0001,0001011418,000010,20251013
8000003935,000010,000000000000000939,1.459,EA,1.459,EA,3000,0001,0001011244,000030,20251025
8000003935,000020,000000000000000606,26.761,L,26.761,L,1000,0001,0001013108,000050,20251025
8000003935,000030,000000000000001590,22.226,EA,22.226,EA,3000,0001,0001008113,000050,20251025
8000003935,000040,000000000000001734,275.562,EA,275.562,EA,2000,0001,0001001153,000010,20251025
8000003935,000050,000000000000001538,24.344,EA,24.344,EA,2000,0001,0001009802,000040,20251025
8000003936,000010,000000000000001222,61.497,EA,61.497,EA,2000,0001,0001001957,000070,20251022
8000003936,000020,000000000000001724,22.432,EA,22.432,EA,2000,0001,0001007555,000010,20251022
8000003936,000030,000000000000000751,25.436,EA,25.436,EA,2000,0001,0001006132,000040,20251022
8000003936,000040,000000000000001642,11.054,EA,11.054,EA,1000,0001,0001002630,000080,20251022
8000003936,000050,000000000000000711,7.519,EA,7.519,EA,2000,0001,0001005785,000050,20251022
8000003937,000010,000000000000000661,10.803,EA,10.803,EA,3000,0001,0001005570,000060,20251002
8000003937,000020,000000000000001201,11.393,EA,11.393,EA,1000,0001,0001006583,000010,20251002
8000003937,000030,000000000000001153,59.416,EA,59.416,EA,3000,0001,0001013348,000040,20251002
8000003937,000040,000000000000001395,1.473,EA,1.473,EA,2000,0001,0001009359,000040,20251002
8000003937,000050,000000000000001588,9.865,KG,9.865,KG,1000,0001,0001003516,000080,20251002
8000003938,000010,000000000000000774,15.409,EA,15.409,EA,2000,0001,0001007962,000030,20251025
8000003938,000020,000000000000000544,2.178,KG,2.178,KG,2000,0001,0001001359,000060,20251025
8000003938,000030,000000000000000797,11.376,EA,11.376,EA,3000,0001,0001011802,000020,20251025
8000003938,000040,000000000000001963,1.991,EA,1.991,EA,2000,0001,0001005888,000020,20251025
8000003938,000050,000000000000000591,1.032,EA,1.032,EA,3000,0001,0001010128,000010,20251025
8000003939,000010,000000000000000242,60.801,KG,60.801,KG,2000,0001,0001008801,000010,20251027
8000003939,000020,000000000000001461,16.455,EA,16.455,EA,1000,0001,0001011611,000020,20251027
8000003939,000030,000000000000000200,44.15,EA,44.15,EA,3000,0001,0001001647,000010,20251027
8000003939,000040,000000000000000280,67.03,EA,67.03,EA,1000,0001,0001004218,000040,20251027
8000003939,000050,000000000000000870,4.358,L,4.358,L,1000,0001,0001001014,000080,20251027
8000003940,000010,000000000000000161,183.299,EA,183.299,EA,2000,0001,0001001571,000030,20251028
8000003940,000020,000000000000001994,35.511,EA,35.511,EA,1000,0001,0001007464,000020,20251028
8000003940,000030,000000000000000479,30.262,EA,30.262,EA,1000,0001,0001011970,000040,20251028
8000003940,000040,000000000000001591,28.201,EA,28.201,EA,3000,0001,0001011484,000050,20251028
8000003940,000050,000000000000001591,9.97,EA,9.97,EA,2000,0001,0001008185,000080,20251028
8000003941,000010,000000000000000147,13.625,KG,13.625,KG,1000,0001,0001013037,000040,20250927
8000003941,000020,000000000000000205,9.441,EA,9.441,EA,2000,0001,0001008795,000110,20250927
8000003941,000030,000000000000000440,104.909,KG,104.909,KG,1000,0001,0001000208,000020,20250927
8000003941,000040,000000000000000886,5.165,EA,5.165,EA,2000,0001,0001014145,000010,20250927
8000003941,000050,000000000000000922,9.654,EA,9.654,EA,2000,0001,0001013246,000060,20250927
8000003942,000010,000000000000000539,5.098,EA,5.098,EA,3000,0001,0001006722,000040,20251008
8000003942,000020,000000000000001995,7.376,EA,7.376,EA,2000,0001,0001013116,000020,20251008
8000003942,000030,000000000000000643,13.845,EA,13.845,EA,2000,0001,0001003133,000040,20251008
8000003942,000040,000000000000000103,108.117,EA,108.117,EA,3000,0001,0001013491,000020,20251008
8000003942,000050,000000000000000557,101.024,EA,101.024,EA,2000,0001,0001010767,000020,20251008
8000003943,000010,000000000000001357,15.546,EA,15.546,EA,3000,0001,0001013947,000070,20251020
8000003943,000020,000000000000000002,6.914,EA,6.914,EA,1000,0001,0001001876,000010,20251020
8000003943,000030,000000000000000805,180.584,EA,180.584,EA,3000,0001,0001010440,000020,20251020
8000003943,000040,000000000000001944,11.807,EA,11.807,EA,3000,0001,0001001363,000060,20251020
8000003943,000050,000000000000001163,12.356,EA,12.356,EA,3000,0001,0001010518,000030,20251020
8000003944,000010,000000000000000241,6.675,KG,6.675,KG,3000,0001,0001006346,000070,20251014
8000003944,000020,000000000000000610,2.733,KG,2.733,KG,2000,0001,0001010602,000070,20251014
8000003944,000030,000000000000001315,25.868,EA,25.868,EA,2000,0001,0001010645,000040,20251014
8000003944,000040,000000000000000606,31.174,L,31.174,L,3000,0001,0001013026,000060,20251014
8000003944,000050,000000000000000459,58.709,EA,58.709,EA,1000,0001,0001002700,000040,20251014
8000003945,000010,000000000000001274,10.58,KG,10.58,KG,3000,0001,0001012252,000020,20251020
8000003945,000020,000000000000000745,4.466,KG,4.466,KG,3000,0001,0001000396,000020,20251020
8000003945,000030,000000000000001752,25.053,EA,25.053,EA,3000,0001,0001003096,000040,20251020
8000003945,000040,000000000000001323,88.104,EA,88.104,EA,1000,0001,0001010219,000030,20251020
8000003945,000050,000000000000001624,79.227,KG,79.227,KG,2000,0001,0001000249,000030,20251020
8000003946,000010,000000000000001163,2.098,EA,2.098,EA,1000,0001,0001007890,000040,20251018
8000003946,000020,000000000000001392,50.646,EA,50.646,EA,3000,0001,0001000007,000060,20251018
8000003946,000030,000000000000001311,42.93,EA,42.93,EA,2000,0001,0001008407,000040,20251018
8000003946,000040,000000000000001929,1.833,EA,1.833,EA,3000,0001,0001010464,000010,20251018
8000003946,000050,000000000000000883,14.504,KG,14.504,KG,1000,0001,0001012210,000020,20251018
8000003947,000010,000000000000000650,22.617,KG,22.617,KG,2000,0001,0001007824,000050,20251019
8000003947,000020,000000000000000093,8.213,L,8.213,L,2000,0001,0001012849,000090,20251019
8000003947,000030,000000000000000237,42.459,EA,42.459,EA,1000,0001,0001000114,000040,20251019
8000003947,000040,000000000000001075,2.975,EA,2.975,EA,3000,0001,0001012253,000020,20251019
8000003947,000050,000000000000001469,22.479,EA,22.479,EA,1000,0001,0001005667,000030,20251019
8000003948,000010,000000000000000247,2.772,EA,2.772,EA,3000,0001,0001005629,000030,20250929
8000003948,000020,000000000000000082,23.837,EA,23.837,EA,2000,0001,0001004916,000030,20250929
8000003948,000030,000000000000000557,83.058,EA,83.058,EA,1000,0001,0001011351,000020,20250929
8000003948,000040,000000000000001818,45.502,L,45.502,L,1000,0001,0001002339,000010,20250929
8000003948,000050,000000000000001864,1.861,EA,1.861,EA,3000,0001,0001005955,000030,20250929
8000003949,000010,000000000000000770,8.698,L,8.698,L,2000,0001,0001006488,000070,20251018
8000003949,000020,000000000000000866,9.486,L,9.486,L,1000,0001,0001006491,000020,20251018
8000003949,000030,000000000000000040,38.732,KG,38.732,KG,1000,0001,0001002322,000020,20251018
8000003949,000040,000000000000001418,96.682,EA,96.682,EA,2000,0001,0001010697,000030,20251018
8000003949,000050,000000000000000155,10.786,EA,10.786,EA,1000,0001,0001005579,000020,20251018
8000003950,000010,000000000000000337,8.395,KG,8.395,KG,2000,0001,0001002542,000030,20251002
8000003950,000020,000000000000000972,43.824,L,43.824,L,1000,0001,0001011919,000030,20251002
8000003950,000030,000000000000000235,13.579,EA,13.579,EA,2000,0001,0001011238,000030,20251002
8000003950,000040,000000000000001944,19.826,EA,19.826,EA,1000,0001,0001007656,000040,20251002
8000003950,000050,000000000000001720,14.054,EA,14.054,EA,1000,0001,0001010357,000050,20251002
8000003951,000010,000000000000001733,3.637,EA,3.637,EA,2000,0001,0001005201,000120,20251028
8000003951,000020,000000000000001159,42.272,EA,42.272,EA,3000,0001,0001007210,000010,20251028
8000003951,000030,000000000000000699,72.177,EA,72.177,EA,2000,0001,0001003362,000050,20251028
8000003951,000040,000000000000000202,93.795,EA,93.795,EA,2000,0001,0001006990,000070,20251028
8000003951,000050,000000000000000781,211.204,EA,211.204,EA,1000,0001,0001001941,000040,20251028
8000003952,000010,000000000000000216,76.681,EA,76.681,EA,3000,0001,0001002700,000010,20251005
8000003952,000020,000000000000000721,139.802,EA,139.802,EA,2000,0001,0001007531,000070,20251005
8000003952,000030,000000000000000017,3.509,EA,3.509,EA,3000,0001,0001009027,000030,20251005
8000003952,000040,000000000000000624,13.096,EA,13.096,EA,1000,0001,0001005095,000040,20251005
8000003952,000050,000000000000001653,6.591,EA,6.591,EA,3000,0001,0001002429,000040,20251005
8000003953,000010,000000000000001825,10.647,EA,10.647,EA,1000,0001,0001006702,000070,20251012
8000003953,000020,000000000000000285,37.518,EA,37.518,EA,1000,0001,0001001117,000030,20251012
8000003953,000030,000000000000000288,5.876,EA,5.876,EA,3000,0001,0001004279,000060,20251012
8000003953,000040,000000000000000644,11.951,EA,11.951,EA,3000,0001,0001002715,000010,20251012
8000003953,000050,000000000000001487,6.536,EA,6.536,EA,1000,0001,0001013005,000060,20251012
8000003954,000010,000000000000001231,92.31,EA,92.31,EA,2000,0001,0001006632,000070,20251025
8000003954,000020,000000000000001026,287.987,EA,287.987,EA,2000,0001,0001006238,000030,20251025
8000003954,000030,000000000000001117,12.778,EA,12.778,EA,3000,0001,0001011475,000010,20251025
8000003954,000040,000000000000000801,13.841,KG,13.841,KG,1000,0001,0001003039,000030,20251025
8000003954,000050,000000000000000811,53.513,KG,53.513,KG,2000,0001,0001006068,000010,20251025
8000003955,000010,000000000000001747,10.502,EA,10.502,EA,2000,0001,0001011810,000010,20251011
8000003955,000020,000000000000000176,37.267,KG,37.267,KG,3000,0001,0001011093,000080,20251011
8000003955,000030,000000000000001910,32.831,EA,32.831,EA,2000,0001,0001012990,000020,20251011
8000003955,000040,000000000000000143,137.327,EA,137.327,EA,3000,0001,0001010827,000020,20251011
8000003955,000050,000000000000001070,100.981,EA,100.981,EA,2000,0001,0001002582,000040,20251011
8000003956,000010,000000000000000569,30.473,EA,30.473,EA,2000,0001,0001005201,000020,20251001
8000003956,000020,000000000000001629,0.978,KG,0.978,KG,2000,0001,0001003805,000020,20251001
8000003956,000030,000000000000000386,9.415,EA,9.415,EA,2000,0001,0001004045,000030,20251001
8000003956,000040,000000000000001730,22.674,EA,22.674,EA,1000,0001,0001000222,000040,20251001
8000003956,000050,000000000000001978,13.686,EA,13.686,EA,1000,0001,0001006573,000040,20251001
8000003957,000010,000000000000001779,14.315,EA,14.315,EA,3000,0001,0001012544,000030,20251010
8000003957,000020,000000000000001588,2.553,KG,2.553,KG,1000,0001,0001006815,000020,20251010
8000003957,000030,000000000000000376,5.897,EA,5.897,EA,1000,0001,0001013840,000030,20251010
8000003957,000040,000000000000001969,122.857,KG,122.857,KG,1000,0001,0001005716,000020,20251010
8000003957,000050,000000000000001310,33.881,KG,33.881,KG,2000,0001,0001013433,000010,20251010
8000003958,000010,000000000000000834,16.305,EA,16.305,EA,1000,0001,0001006235,000010,20251022
8000003958,000020,000000000000001937,4.313,KG,4.313,KG,1000,0001,0001001758,000030,20251022
8000003958,000030,000000000000000293,21.42,L,21.42,L,3000,0001,0001013128,000060,20251022
8000003958,000040,000000000000001460,5.052,EA,5.052,EA,2000,0001,0001012839,000050,20251022
8000003958,000050,000000000000001884,54.4,EA,54.4,EA,2000,0001,0001012323,000070,20251022
8000003959,000010,000000000000001655,2.057,EA,2.057,EA,2000,0001,0001012177,000010,20251009
8000003959,000020,000000000000001729,7.928,EA,7.928,EA,3000,0001,0001014186,000040,20251009
8000003959,000030,000000000000001469,39.455,EA,39.455,EA,3000,0001,0001005354,000030,20251009
8000003959,000040,000000000000000118,60.496,KG,60.496,KG,2000,0001,0001005583,000030,20251009
8000003959,000050,000000000000000645,2.155,EA,2.155,EA,2000,0001,0001005606,000010,20251009
8000003960,000010,000000000000001981,16.147,EA,16.147,EA,1000,0001,0001009728,000030,20251019
8000003960,000020,000000000000000137,2.24,EA,2.24,EA,1000,0001,0001009916,000010,20251019
8000003960,000030,000000000000000655,9.562,KG,9.562,KG,1000,0001,0001000608,000030,20251019
8000003960,000040,000000000000001625,12.85,EA,12.85,EA,1000,0001,0001003562,000010,20251019
8000003960,000050,000000000000000552,8.411,EA,8.411,EA,2000,0001,0001001478,000050,20251019
8000003961,000010,000000000000001518,55.661,EA,55.661,EA,1000,0001,0001001872,000010,20251026
8000003961,000020,000000000000001751,17.535,EA,17.535,EA,2000,0001,0001001003,000010,20251026
8000003961,000030,000000000000000117,16.753,KG,16.753,KG,1000,0001,0001002748,000040,20251026
8000003961,000040,000000000000001645,9.439,KG,9.439,KG,3000,0001,0001006210,000010,20251026
8000003961,000050,000000000000001924,88.138,EA,88.138,EA,1000,0001,0001009667,000030,20251026
8000003962,000010,000000000000000149,18.426,EA,18.426,EA,2000,0001,0001004752,000010,20251026
8000003962,000020,000000000000001093,32.565,EA,32.565,EA,2000,0001,0001010235,000020,20251026
8000003962,000030,000000000000001858,54.473,EA,54.473,EA,2000,0001,0001014028,000010,20251026
8000003962,000040,000000000000000110,109.581,KG,109.581,KG,2000,0001,0001002961,000060,20251026
8000003962,000050,000000000000001273,59.824,EA,59.824,EA,3000,0001,0001001897,000030,20251026
8000003963,000010,000000000000000813,12.871,EA,12.871,EA,1000,0001,0001011017,000060,20251012
8000003963,000020,000000000000000874,21.835,EA,21.835,EA,1000,0001,0001006695,000030,20251012
8000003963,000030,000000000000001448,40.121,EA,40.121,EA,2000,0001,0001001672,000020,20251012
8000003963,000040,000000000000000295,16.717,KG,16.717,KG,3000,0001,0001000245,000040,20251012
8000003963,000050,000000000000000114,5.169,EA,5.169,EA,1000,0001,0001004390,000020,20251012
8000003964,000010,000000000000001682,14.945,EA,14.945,EA,1000,0001,0001004832,000050,20251012
8000003964,000020,000000000000001560,17.47,KG,17.47,KG,1000,0001,0001000983,000020,20251012
8000003964,000030,000000000000000612,1.297,EA,1.297,EA,1000,0001,0001005214,000040,20251012
8000003964,000040,000000000000000594,7.869,L,7.869,L,2000,0001,0001009848,000010,20251012
8000003964,000050,000000000000001030,20.311,EA,20.311,EA,1000,0001,0001009475,000030,20251012
8000003965,000010,000000000000001107,247.415,KG,247.415,KG,1000,0001,0001002278,000050,20251005
8000003965,000020,000000000000000464,130.689,EA,130.689,EA,2000,0001,0001003264,000010,20251005
8000003965,000030,000000000000001115,29.196,KG,29.196,KG,1000,0001,0001004255,000010,20251005
8000003965,000040,000000000000001118,74.423,EA,74.423,EA,1000,0001,0001011008,000070,20251005
8000003965,000050,000000000000000425,19.842,EA,19.842,EA,2000,0001,0001004564,000010,20251005
8000003966,000010,000000000000001386,8.287,EA,8.287,EA,3000,0001,0001006883,000050,20251021
8000003966,000020,000000000000001863,5.765,EA,5.765,EA,3000,0001,0001006007,000040,20251021
8000003966,000030,000000000000001500,50.269,EA,50.269,EA,3000,0001,0001005590,000010,20251021
8000003966,000040,000000000000001944,20.221,EA,20.221,EA,3000,0001,0001011785,000030,20251021
8000003966,000050,000000000000000916,17.083,EA,17.083,EA,3000,0001,0001005180,000060,20251021
8000003967,000010,000000000000000222,54.851,EA,54.851,EA,2000,0001,0001012038,000040,20251020
8000003967,000020,000000000000001533,72.781,EA,72.781,EA,1000,0001,0001009501,000040,20251020
8000003967,000030,000000000000001572,20.883,L,20.883,L,1000,0001,0001003938,000090,20251020
8000003967,000040,000000000000001753,28.552,KG,28.552,KG,1000,0001,0001008910,000100,20251020
8000003967,000050,000000000000001106,89.897,EA,89.897,EA,1000,0001,0001006099,000040,20251020
8000003968,000010,000000000000000749,31.379,EA,31.379,EA,2000,0001,0001008260,000010,20251029
8000003968,000020,000000000000000645,74.472,EA,74.472,EA,2000,0001,0001009761,000010,20251029
8000003968,000030,000000000000001014,93.302,KG,93.302,KG,2000,0001,0001012280,000010,20251029
8000003968,000040,000000000000000189,38.475,EA,38.475,EA,1000,0001,0001014261,000020,20251029
8000003968,000050,000000000000001576,9.53,EA,9.53,EA,3000,0001,0001000593,000030,20251029
8000003969,000010,000000000000001867,82.571,L,82.571,L,1000,0001,0001006726,000060,20251003
8000003969,000020,000000000000001075,12.872,EA,12.872,EA,2000,0001,0001011909,000060,20251003
8000003969,000030,000000000000001789,12.978,EA,12.978,EA,1000,0001,0001001387,000060,20251003
8000003969,000040,000000000000001178,333.858,L,333.858,L,3000,0001,0001008090,000020,20251003
8000003969,000050,000000000000000842,60.834,EA,60.834,EA,3000,0001,0001014238,000040,20251003
8000003970,000010,000000000000000042,85.752,EA,85.752,EA,2000,0001,0001008681,000030,20251001
8000003970,000020,000000000000001012,36.454,KG,36.454,KG,1000,0001,0001006533,000070,20251001
8000003970,000030,000000000000001733,8.513,EA,8.513,EA,1000,0001,0001008714,000020,20251001
8000003970,000040,000000000000000770,264.89,L,264.89,L,3000,0001,0001008654,000050,20251001
8000003970,000050,000000000000001001,20.36,KG,20.36,KG,3000,0001,0001002305,000030,20251001
8000003971,000010,000000000000001189,1.546,KG,1.546,KG,3000,0001,0001007711,000050,20251018
8000003971,000020,000000000000000607,36.967,L,36.967,L,1000,0001,0001000199,000110,20251018
8000003971,000030,000000000000001829,28.188,EA,28.188,EA,1000,0001,0001011417,000040,20251018
8000003971,000040,000000000000000441,29.861,KG,29.861,KG,1000,0001,0001007904,000020,20251018
8000003971,000050,000000000000001238,15.558,EA,15.558,EA,1000,0001,0001005328,000060,20251018
