VBELN,ERNAM,ERDAT,ERZET,WADAT_IST,WADAT,LFART,VKORG,VSTEL,KUNNR,INCO1,LIFSK,KODAT
8000003569,WHSUSER,20251024,123800,20251024,20251025,LF,1000,10001,0000104427,EXW,,20251024
8000003570,WHSUSER,20251006,155600,20251006,20251007,LF,2000,20001,0000104221,EXW,,20251006
8000003571,WHSUSER,20251013,084800,20251013,20251014,LF,2000,20001,0000104529,EXW,,20251013
8000003572,WHSUSER,20251021,132700,20251021,20251022,LF,2000,20001,0000100230,EXW,,20251021
8000003573,WHSUSER,20251017,114100,20251017,20251018,LF,1000,10001,0000103356,EXW,,20251017
8000003574,WHSUSER,20251018,095800,20251018,20251019,LF,2000,20001,0000104773,EXW,,20251018
8000003575,WHSUSER,20250930,141900,20250930,20251001,LF,1000,10001,0000102962,EXW,,20250930
8000003576,WHSUSER,20251029,152900,20251029,20251030,LF,2000,20001,0000100940,EXW,,20251029
8000003577,WHSUSER,20251012,142000,20251012,20251013,LF,1000,10001,0000100508,EXW,,20251012
8000003578,WHSUSER,20251001,152200,20251001,20251002,LF,3000,30001,0000101266,EXW,,20251001
8000003579,WHSUSER,20251001,171500,20251001,20251002,LF,1000,10001,0000100991,EXW,,20251001
8000003580,WHSUSER,20251026,144600,20251026,20251027,LF,1000,10001,0000100673,EXW,,20251026
8000003581,WHSUSER,20251012,164800,20251012,20251013,LF,2000,20001,0000104169,EXW,,20251012
8000003582,WHSUSER,20251002,145700,20251002,20251003,LF,1000,10001,0000100555,EXW,,20251002
8000003583,WHSUSER,20251028,165300,20251028,20251029,LF,2000,20001,0000104115,EXW,,20251028
8000003584,WHSUSER,20251016,093200,20251016,20251017,LF,2000,20001,0000104834,EXW,,20251016
8000003585,WHSUSER,20251025,153700,20251025,20251026,LF,1000,10001,0000104763,EXW,,20251025
8000003586,WHSUSER,20251029,162100,20251029,20251030,LF,3000,30001,0000100199,EXW,,20251029
8000003587,WHSUSER,20250927,110200,20250927,20250928,LF,1000,10001,0000102095,EXW,,20250927
8000003588,WHSUSER,20251024,162400,20251024,20251025,LF,1000,10001,0000100271,EXW,,20251024
8000003589,WHSUSER,20251014,100200,20251014,20251015,LF,2000,20001,0000102156,EXW,,20251014
8000003590,WHSUSER,20251017,134600,20251017,20251018,LF,2000,20001,0000101662,EXW,,20251017
8000003591,WHSUSER,20251022,125600,20251022,20251023,LF,1000,10001,0000101346,EXW,,20251022
8000003592,WHSUSER,20251012,152900,20251012,20251013,LF,1000,10001,0000100517,EXW,,20251012
8000003593,WHSUSER,20251017,171800,20251017,20251018,LF,3000,30001,0000104940,EXW,,20251017
8000003594,WHSUSER,20251021,153900,20251021,20251022,LF,1000,10001,0000103712,EXW,,20251021
8000003595,WHSUSER,20251018,171600,20251018,20251019,LF,1000,10001,0000104177,EXW,,20251018
8000003596,WHSUSER,20251006,140000,20251006,20251007,LF,1000,10001,0000104981,EXW,,20251006
8000003597,WHSUSER,20251027,162800,20251027,20251028,LF,3000,30001,0000103175,EXW,,20251027
8000003598,WHSUSER,20251020,103200,20251020,20251021,LF,1000,10001,0000102785,EXW,,20251020
8000003599,WHSUSER,20251017,092800,20251017,20251018,LF,2000,20001,0000101851,EXW,,20251017
8000003600,WHSUSER,20251020,082200,20251020,20251021,LF,1000,10001,0000102027,EXW,,20251020
8000003601,WHSUSER,20251025,161700,20251025,20251026,LF,2000,20001,0000100544,EXW,,20251025
8000003602,WHSUSER,20250929,171700,20250929,20250930,LF,3000,30001,0000100982,EXW,,20250929
8000003603,WHSUSER,20251004,105300,20251004,20251005,LF,1000,10001,0000102305,EXW,,20251004
8000003604,WHSUSER,20251002,113300,20251002,20251003,LF,1000,10001,0000101345,EXW,,20251002
8000003605,WHSUSER,20251003,134000,20251003,20251004,LF,1000,10001,0000104123,EXW,,20251003
8000003606,WHSUSER,20251029,174600,20251029,20251030,LF,1000,10001,0000102987,EXW,,20251029
8000003607,WHSUSER,20250929,091300,20250929,20250930,LF,2000,20001,0000100305,EXW,,20250929
8000003608,WHSUSER,20251019,095600,20251019,20251020,LF,2000,20001,0000101149,EXW,,20251019
8000003609,WHSUSER,20251022,095300,20251022,20251023,LF,2000,20001,0000102986,EXW,,20251022
8000003610,WHSUSER,20251003,145900,20251003,20251004,LF,1000,10001,0000101009,EXW,,20251003
8000003611,WHSUSER,20251013,163300,20251013,20251014,LF,1000,10001,0000100976,EXW,,20251013
8000003612,WHSUSER,20251013,115000,20251013,20251014,LF,2000,20001,0000101352,EXW,,20251013
8000003613,WHSUSER,20251012,110700,20251012,20251013,LF,1000,10001,0000103182,EXW,,20251012
8000003614,WHSUSER,20251022,084000,20251022,20251023,LF,1000,10001,0000101160,EXW,,20251022
8000003615,WHSUSER,20251003,093300,20251003,20251004,LF,1000,10001,0000103852,EXW,,20251003
8000003616,WHSUSER,20251017,142300,20251017,20251018,LF,2000,20001,0000102926,EXW,,20251017
8000003617,WHSUSER,20251019,085200,20251019,20251020,LF,1000,10001,0000103011,EXW,,20251019
8000003618,WHSUSER,20250930,175600,20250930,20251001,LF,2000,20001,0000102266,EXW,,20250930
8000003619,WHSUSER,20251016,110000,20251016,20251017,LF,1000,10001,0000104679,EXW,,20251016
8000003620,WHSUSER,20251024,135500,20251024,20251025,LF,1000,10001,0000101955,EXW,,20251024
8000003621,WHSUSER,20251021,152600,20251021,20251022,LF,2000,20001,0000100578,EXW,,20251021
8000003622,WHSUSER,20251029,091500,20251029,20251030,LF,1000,10001,0000103986,EXW,,20251029
8000003623,WHSUSER,20251006,165600,20251006,20251007,LF,2000,20001,0000103066,EXW,,20251006
8000003624,WHSUSER,20251003,121200,20251003,20251004,LF,1000,10001,0000104246,EXW,,20251003
8000003625,WHSUSER,20251019,114100,20251019,20251020,LF,1000,10001,0000103974,EXW,,20251019
8000003626,WHSUSER,20251017,091500,20251017,20251018,LF,1000,10001,0000100436,EXW,,20251017
8000003627,WHSUSER,20251014,083400,20251014,20251015,LF,1000,10001,0000102081,EXW,,20251014
8000003628,WHSUSER,20251030,112900,20251030,20251031,LF,2000,20001,0000104133,EXW,,20251030
8000003629,WHSUSER,20251012,082200,20251012,20251013,LF,1000,10001,0000103747,EXW,,20251012
8000003630,WHSUSER,20250929,150600,20250929,20250930,LF,1000,10001,0000101667,EXW,,20250929
8000003631,WHSUSER,20251013,171700,20251013,20251014,LF,1000,10001,0000102951,EXW,,20251013
8000003632,WHSUSER,20251026,144300,20251026,20251027,LF,1000,10001,0000104929,EXW,,20251026
8000003633,WHSUSER,20251017,132000,20251017,20251018,LF,1000,10001,0000101361,EXW,,20251017
8000003634,WHSUSER,20251009,085600,20251009,20251010,LF,1000,10001,0000102720,EXW,,20251009
8000003635,WHSUSER,20251011,105200,20251011,20251012,LF,1000,10001,0000102133,EXW,,20251011
8000003636,WHSUSER,20251021,091200,20251021,20251022,LF,2000,20001,0000104989,EXW,,20251021
8000003637,WHSUSER,20251012,144300,20251012,20251013,LF,1000,10001,0000101578,EXW,,20251012
8000003638,WHSUSER,20251028,175700,20251028,20251029,LF,1000,10001,0000101830,EXW,,20251028
8000003639,WHSUSER,20251014,080300,20251014,20251015,LF,3000,30001,0000101237,EXW,,20251014
8000003640,WHSUSER,20251008,144100,20251008,20251009,LF,1000,10001,0000100232,EXW,,20251008
8000003641,WHSUSER,20251016,102400,20251016,20251017,LF,1000,10001,0000104409,EXW,,20251016
8000003642,WHSUSER,20251015,130700,20251015,20251016,LF,1000,10001,0000104862,EXW,,20251015
8000003643,WHSUSER,20251006,152500,20251006,20251007,LF,1000,10001,0000104161,EXW,,20251006
8000003644,WHSUSER,20251015,110600,20251015,20251016,LF,1000,10001,0000103061,EXW,,20251015
8000003645,WHSUSER,20251022,152400,20251022,20251023,LF,2000,20001,0000103291,EXW,,20251022
8000003646,WHSUSER,20251003,103000,20251003,20251004,LF,3000,30001,0000104302,EXW,,20251003
8000003647,WHSUSER,20250930,115600,20250930,20251001,LF,2000,20001,0000104574,EXW,,20250930
8000003648,WHSUSER,20251016,114800,20251016,20251017,LF,1000,10001,0000102641,EXW,,20251016
8000003649,WHSUSER,20251026,081200,20251026,20251027,LF,1000,10001,0000102272,EXW,,20251026
8000003650,WHSUSER,20251012,115600,20251012,20251013,LF,1000,10001,0000100141,EXW,,20251012
8000003651,WHSUSER,20251006,154300,20251006,20251007,LF,2000,20001,0000101961,EXW,,20251006
8000003652,WHSUSER,20251011,124600,20251011,20251012,LF,1000,10001,0000104613,EXW,,20251011
8000003653,WHSUSER,20251028,091500,20251028,20251029,LF,1000,10001,0000103717,EXW,,20251028
8000003654,WHSUSER,20251018,101600,20251018,20251019,LF,1000,10001,0000100557,EXW,,20251018
8000003655,WHSUSER,20251030,151100,20251030,20251031,LF,3000,30001,0000103171,EXW,,20251030
8000003656,WHSUSER,20251028,151800,20251028,20251029,LF,3000,30001,0000101994,EXW,,20251028
8000003657,WHSUSER,20251006,090100,20251006,20251007,LF,3000,30001,0000102828,EXW,,20251006
8000003658,WHSUSER,20251007,082400,20251007,20251008,LF,1000,10001,0000101033,EXW,,20251007
8000003659,WHSUSER,20250927,153400,20250927,20250928,LF,1000,10001,0000100842,EXW,,20250927
8000003660,WHSUSER,20251016,141900,20251016,20251017,LF,2000,20001,0000104516,EXW,,20251016
8000003661,WHSUSER,20251010,173300,20251010,20251011,LF,2000,20001,0000104995,EXW,,20251010
8000003662,WHSUSER,20251017,135000,20251017,20251018,LF,1000,10001,0000100846,EXW,,20251017
8000003663,WHSUSER,20251023,174400,20251023,20251024,LF,1000,10001,0000104942,EXW,,20251023
8000003664,WHSUSER,20251009,175800,20251009,20251010,LF,1000,10001,0000102273,EXW,,20251009
8000003665,WHSUSER,20251010,143700,20251010,20251011,LF,2000,20001,0000103197,EXW,,20251010
8000003666,WHSUSER,20251007,140900,20251007,20251008,LF,2000,20001,0000102006,EXW,,20251007
8000003667,WHSUSER,20251003,140200,20251003,20251004,LF,2000,20001,0000101697,EXW,,20251003
8000003668,WHSUSER,20251002,114700,20251002,20251003,LF,2000,20001,0000104029,EXW,,20251002
8000003669,WHSUSER,20251024,091900,20251024,20251025,LF,2000,20001,0000103392,EXW,,20251024
8000003670,WHSUSER,20251010,141700,20251010,20251011,LF,2000,20001,0000101064,EXW,,20251010
8000003671,WHSUSER,20251015,171100,20251015,20251016,LF,2000,20001,0000103482,EXW,,20251015
8000003672,WHSUSER,20251002,091600,20251002,20251003,LF,1000,10001,0000101367,EXW,,20251002
8000003673,WHSUSER,20251015,083600,20251015,20251016,LF,2000,20001,0000102048,EXW,,20251015
8000003674,WHSUSER,20251015,113700,20251015,20251016,LF,1000,10001,0000100739,EXW,,20251015
8000003675,WHSUSER,20251012,171500,20251012,20251013,LF,3000,30001,0000101687,EXW,,20251012
8000003676,WHSUSER,20251004,122900,20251004,20251005,LF,1000,10001,0000104458,EXW,,20251004
8000003677,WHSUSER,20251014,092800,20251014,20251015,LF,1000,10001,0000101625,EXW,,20251014
8000003678,WHSUSER,20251012,132400,20251012,20251013,LF,2000,20001,0000103031,EXW,,20251012
8000003679,WHSUSER,20251015,113300,20251015,20251016,LF,1000,10001,0000100043,EXW,,20251015
8000003680,WHSUSER,20251007,100400,20251007,20251008,LF,1000,10001,0000100237,EXW,,20251007
8000003681,WHSUSER,20251005,142900,20251005,20251006,LF,2000,20001,0000102069,EXW,,20251005
8000003682,WHSUSER,20251018,131700,20251018,20251019,LF,1000,10001,0000100954,EXW,,20251018
8000003683,WHSUSER,20251016,142000,20251016,20251017,LF,2000,20001,0000104760,EXW,,20251016
8000003684,WHSUSER,20251013,094000,20251013,20251014,LF,2000,20001,0000100499,EXW,,20251013
8000003685,WHSUSER,20251009,134500,20251009,20251010,LF,1000,10001,0000102939,EXW,,20251009
8000003686,WHSUSER,20251008,105800,20251008,20251009,LF,1000,10001,0000104559,EXW,,20251008
8000003687,WHSUSER,20251008,123200,20251008,20251009,LF,1000,10001,0000102320,EXW,,20251008
8000003688,WHSUSER,20251006,151500,20251006,20251007,LF,1000,10001,0000103056,EXW,,20251006
8000003689,WHSUSER,20251029,150000,20251029,20251030,LF,1000,10001,0000104169,EXW,,20251029
8000003690,WHSUSER,20251020,144200,20251020,20251021,LF,2000,20001,0000104844,EXW,,20251020
8000003691,WHSUSER,20251010,090400,20251010,20251011,LF,2000,20001,0000100568,EXW,,20251010
8000003692,WHSUSER,20251024,103600,20251024,20251025,LF,1000,10001,0000102477,EXW,,20251024
8000003693,WHSUSER,20251019,091000,20251019,20251020,LF,1000,10001,0000103315,EXW,,20251019
8000003694,WHSUSER,20251024,122600,20251024,20251025,LF,2000,20001,0000103808,EXW,,20251024
8000003695,WHSUSER,20251021,115700,20251021,20251022,LF,1000,10001,0000101393,EXW,,20251021
8000003696,WHSUSER,20250930,160300,20250930,20251001,LF,1000,10001,0000103255,EXW,,20250930
8000003697,WHSUSER,20251023,133400,20251023,20251024,LF,2000,20001,0000104580,EXW,,20251023
8000003698,WHSUSER,20251026,164800,20251026,20251027,LF,2000,20001,0000100062,EXW,,20251026
8000003699,WHSUSER,20251017,094900,20251017,20251018,LF,3000,30001,0000102369,EXW,,20251017
8000003700,WHSUSER,20251024,095900,20251024,20251025,LF,1000,10001,0000103130,EXW,,20251024
8000003701,WHSUSER,20251001,170100,20251001,20251002,LF,2000,20001,0000104911,EXW,,20251001
8000003702,WHSUSER,20251021,092600,20251021,20251022,LF,1000,10001,0000101256,EXW,,20251021
8000003703,WHSUSER,20251021,120100,20251021,20251022,LF,1000,10001,0000104916,EXW,,20251021
8000003704,WHSUSER,20251002,120200,20251002,20251003,LF,2000,20001,0000100753,EXW,,20251002
8000003705,WHSUSER,20251004,121400,20251004,20251005,LF,1000,10001,0000101400,EXW,,20251004
8000003706,WHSUSER,20250930,135800,20250930,20251001,LF,1000,10001,0000104494,EXW,,20250930
8000003707,WHSUSER,20251003,132600,20251003,20251004,LF,2000,20001,0000103874,EXW,,20251003
8000003708,WHSUSER,20251017,082600,20251017,20251018,LF,3000,30001,0000101737,EXW,,20251017
8000003709,WHSUSER,20251015,121600,20251015,20251016,LF,1000,10001,0000104971,EXW,,20251015
8000003710,WHSUSER,20251016,160000,20251016,20251017,LF,1000,10001,0000100613,EXW,,20251016
8000003711,WHSUSER,20251001,144900,20251001,20251002,LF,1000,10001,0000104109,EXW,,20251001
8000003712,WHSUSER,20251019,153400,20251019,20251020,LF,2000,20001,0000104899,EXW,,20251019
8000003713,WHSUSER,20251007,123600,20251007,20251008,LF,3000,30001,0000103440,EXW,,20251007
8000003714,WHSUSER,20251009,171700,20251009,20251010,LF,1000,10001,0000104994,EXW,,20251009
8000003715,WHSUSER,20251003,080000,20251003,20251004,LF,1000,10001,0000102959,EXW,,20251003
8000003716,WHSUSER,20251011,115900,20251011,20251012,LF,2000,20001,0000103307,EXW,,20251011
8000003717,WHSUSER,20251007,175900,20251007,20251008,LF,1000,10001,0000103831,EXW,,20251007
8000003718,WHSUSER,20251020,133800,20251020,20251021,LF,2000,20001,0000103390,EXW,,20251020
8000003719,WHSUSER,20251018,111400,20251018,20251019,LF,1000,10001,0000101537,EXW,,20251018
8000003720,WHSUSER,20251017,090200,20251017,20251018,LF,1000,10001,0000104967,EXW,,20251017
8000003721,WHSUSER,20251017,095600,20251017,20251018,LF,1000,10001,0000104183,EXW,,20251017
8000003722,WHSUSER,20251020,103600,20251020,20251021,LF,2000,20001,0000102829,EXW,,20251020
8000003723,WHSUSER,20251009,142700,20251009,20251010,LF,1000,10001,0000100465,EXW,,20251009
8000003724,WHSUSER,20250929,081200,20250929,20250930,LF,1000,10001,0000103091,EXW,,20250929
8000003725,WHSUSER,20251025,094100,20251025,20251026,LF,2000,20001,0000101080,EXW,,20251025
8000003726,WHSUSER,20251023,162300,20251023,20251024,LF,1000,10001,0000103956,EXW,,20251023
8000003727,WHSUSER,20251017,155300,20251017,20251018,LF,1000,10001,0000104724,EXW,,20251017
8000003728,WHSUSER,20251018,094700,20251018,20251019,LF,3000,30001,0000100079,EXW,,20251018
8000003729,WHSUSER,20251020,142100,20251020,20251021,LF,2000,20001,0000102101,EXW,,20251020
8000003730,WHSUSER,20250926,170100,20250926,20250927,LF,3000,30001,0000104592,EXW,,20250926
8000003731,WHSUSER,20250929,155300,20250929,20250930,LF,1000,10001,0000101002,EXW,,20250929
8000003732,WHSUSER,20251031,145600,20251031,20251101,LF,2000,20001,0000101135,EXW,,20251031
8000003733,WHSUSER,20251015,105600,20251015,20251016,LF,3000,30001,0000102342,EXW,,20251015
8000003734,WHSUSER,20251016,164300,20251016,20251017,LF,1000,10001,0000104866,EXW,,20251016
8000003735,WHSUSER,20251025,162100,20251025,20251026,LF,1000,10001,0000102617,EXW,,20251025
8000003736,WHSUSER,20251019,144700,20251019,20251020,LF,3000,30001,0000100086,EXW,,20251019
8000003737,WHSUSER,20251026,122300,20251026,20251027,LF,1000,10001,0000103517,EXW,,20251026
8000003738,WHSUSER,20251027,165900,20251027,20251028,LF,2000,20001,0000103187,EXW,,20251027
8000003739,WHSUSER,20251019,080300,20251019,20251020,LF,1000,10001,0000102486,EXW,,20251019
8000003740,WHSUSER,20251021,150200,20251021,20251022,LF,1000,10001,0000100483,EXW,,20251021
8000003741,WHSUSER,20251002,175100,20251002,20251003,LF,1000,10001,0000104905,EXW,,20251002
8000003742,WHSUSER,20250928,175300,20250928,20250929,LF,2000,20001,0000103187,EXW,,20250928
8000003743,WHSUSER,20251007,152800,20251007,20251008,LF,1000,10001,0000104009,EXW,,20251007
8000003744,WHSUSER,20251028,121000,20251028,20251029,LF,2000,20001,0000100216,EXW,,20251028
8000003745,WHSUSER,20251021,150600,20251021,20251022,LF,1000,10001,0000102165,EXW,,20251021
8000003746,WHSUSER,20251023,162500,20251023,20251024,LF,2000,20001,0000104768,EXW,,20251023
8000003747,WHSUSER,20251008,084700,20251008,20251009,LF,2000,20001,0000102462,EXW,,20251008
8000003748,WHSUSER,20251009,133800,20251009,20251010,LF,2000,20001,0000101500,EXW,,20251009
8000003749,WHSUSER,20251019,173100,20251019,20251020,LF,2000,20001,0000100954,EXW,,20251019
8000003750,WHSUSER,20251016,173800,20251016,20251017,LF,2000,20001,0000101222,EXW,,20251016
8000003751,WHSUSER,20251004,151400,20251004,20251005,LF,1000,10001,0000100165,EXW,,20251004
8000003752,WHSUSER,20251024,120600,20251024,20251025,LF,1000,10001,0000101345,EXW,,20251024
8000003753,WHSUSER,20251022,082600,20251022,20251023,LF,1000,10001,0000101524,EXW,,20251022
8000003754,WHSUSER,20251014,093600,20251014,20251015,LF,1000,10001,0000101167,EXW,,20251014
8000003755,WHSUSER,20251015,112200,20251015,20251016,LF,1000,10001,0000104956,EXW,,20251015
8000003756,WHSUSER,20251024,095800,20251024,20251025,LF,1000,10001,0000104071,EXW,,20251024
8000003757,WHSUSER,20251024,170400,20251024,20251025,LF,1000,10001,0000103605,EXW,,20251024
8000003758,WHSUSER,20251001,102500,20251001,20251002,LF,1000,10001,0000104001,EXW,,20251001
8000003759,WHSUSER,20251019,081000,20251019,20251020,LF,2000,20001,0000104225,EXW,,20251019
8000003760,WHSUSER,20251018,142400,20251018,20251019,LF,1000,10001,0000103325,EXW,,20251018
8000003761,WHSUSER,20251001,165300,20251001,20251002,LF,1000,10001,0000102462,EXW,,20251001
8000003762,WHSUSER,20251003,175800,20251003,20251004,LF,2000,20001,0000104147,EXW,,20251003
8000003763,WHSUSER,20251004,162300,20251004,20251005,LF,2000,20001,0000100464,EXW,,20251004
8000003764,WHSUSER,20250926,164200,20250926,20250927,LF,1000,10001,0000104102,EXW,,20250926
8000003765,WHSUSER,20251020,160900,20251020,20251021,LF,1000,10001,0000103201,EXW,,20251020
8000003766,WHSUSER,20251022,085800,20251022,20251023,LF,2000,20001,0000100939,EXW,,20251022
8000003767,WHSUSER,20251018,104900,20251018,20251019,LF,2000,20001,0000104548,EXW,,20251018
8000003768,WHSUSER,20251017,090100,20251017,20251018,LF,3000,30001,0000102387,EXW,,20251017
8000003769,WHSUSER,20251009,144900,20251009,20251010,LF,3000,30001,0000101004,EXW,,20251009
8000003770,WHSUSER,20251006,092500,20251006,20251007,LF,1000,10001,0000100632,EXW,,20251006
8000003771,WHSUSER,20250930,102800,20250930,20251001,LF,1000,10001,0000100011,EXW,,20250930
8000003772,WHSUSER,20251019,092500,20251019,20251020,LF,1000,10001,0000103923,EXW,,20251019
8000003773,WHSUSER,20251021,170200,20251021,20251022,LF,3000,30001,0000103806,EXW,,20251021
8000003774,WHSUSER,20251016,134100,20251016,20251017,LF,1000,10001,0000100142,EXW,,20251016
8000003775,WHSUSER,20251006,081600,20251006,20251007,LF,2000,20001,0000101859,EXW,,20251006
8000003776,WHSUSER,20251029,172100,20251029,20251030,LF,2000,20001,0000100491,EXW,,20251029
8000003777,WHSUSER,20251004,091000,20251004,20251005,LF,3000,30001,0000102670,EXW,,20251004
8000003778,WHSUSER,20251025,132300,20251025,20251026,LF,1000,10001,0000101351,EXW,,20251025
8000003779,WHSUSER,20251025,171700,20251025,20251026,LF,1000,10001,0000104957,EXW,,20251025
8000003780,WHSUSER,20251026,105800,20251026,20251027,LF,1000,10001,0000104737,EXW,,20251026
