TKNUM,SHTYP,ERNAM,ERDAT,DATEN,DATBI,VSTEL,TDLNR
0700002117,ZSTD,SHIPUSER,20251017,20251017,20251019,20001,CARR1
0700002118,ZSTD,SHIPUSER,20251017,20251017,20251019,10001,CARR3
0700002119,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR1
0700002120,ZSTD,SHIPUSER,20251030,20251030,20251101,10001,CARR2
0700002121,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR5
0700002122,ZSTD,SHIPUSER,20251017,20251017,20251019,20001,CARR3
0700002123,ZSTD,SHIPUSER,20251010,20251010,20251012,20001,CARR2
0700002124,ZSTD,SHIPUSER,20251021,20251021,20251023,20001,CARR3
0700002125,ZSTD,SHIPUSER,20250927,20250927,20250929,10001,CARR1
0700002126,ZSTD,SHIPUSER,20250929,20250929,20251001,10001,CARR4
0700002127,ZSTD,SHIPUSER,20250929,20250929,20251001,20001,CARR4
0700002128,ZSTD,SHIPUSER,20251005,20251005,20251007,10001,CARR1
0700002129,ZSTD,SHIPUSER,20251004,20251004,20251006,10001,CARR1
0700002130,ZSTD,SHIPUSER,20251028,20251028,20251030,10001,CARR1
0700002131,ZSTD,SHIPUSER,20251018,20251018,20251020,10001,CARR3
0700002132,ZSTD,SHIPUSER,20250928,20250928,20250930,20001,CARR4
0700002133,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR3
0700002134,ZSTD,SHIPUSER,20251003,20251003,20251005,10001,CARR5
0700002135,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR5
0700002136,ZSTD,SHIPUSER,20251011,20251011,20251013,10001,CARR3
0700002137,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR2
0700002138,ZSTD,SHIPUSER,20250929,20250929,20251001,10001,CARR1
0700002139,ZSTD,SHIPUSER,20251009,20251009,20251011,20001,CARR3
0700002140,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR4
0700002141,ZSTD,SHIPUSER,20251026,20251026,20251028,10001,CARR1
0700002142,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR2
0700002143,ZSTD,SHIPUSER,20251006,20251006,20251008,10001,CARR1
0700002144,ZSTD,SHIPUSER,20251001,20251001,20251003,20001,CARR2
0700002145,ZSTD,SHIPUSER,20251025,20251025,20251027,10001,CARR1
0700002146,ZSTD,SHIPUSER,20251017,20251017,20251019,10001,CARR5
0700002147,ZSTD,SHIPUSER,20251003,20251003,20251005,10001,CARR5
0700002148,ZSTD,SHIPUSER,20251013,20251013,20251015,20001,CARR1
0700002149,ZSTD,SHIPUSER,20251004,20251004,20251006,10001,CARR3
0700002150,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR2
0700002151,ZSTD,SHIPUSER,20251025,20251025,20251027,10001,CARR4
0700002152,ZSTD,SHIPUSER,20251029,20251029,20251031,10001,CARR5
0700002153,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR2
0700002154,ZSTD,SHIPUSER,20251019,20251019,20251021,30001,CARR1
0700002155,ZSTD,SHIPUSER,20251025,20251025,20251027,30001,CARR5
0700002156,ZSTD,SHIPUSER,20251005,20251005,20251007,10001,CARR5
0700002157,ZSTD,SHIPUSER,20251007,20251007,20251009,10001,CARR4
0700002158,ZSTD,SHIPUSER,20251019,20251019,20251021,10001,CARR4
0700002159,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR2
0700002160,ZSTD,SHIPUSER,20251002,20251002,20251004,20001,CARR3
0700002161,ZSTD,SHIPUSER,20251010,20251010,20251012,20001,CARR5
0700002162,ZSTD,SHIPUSER,20251004,20251004,20251006,10001,CARR4
0700002163,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR2
0700002164,ZSTD,SHIPUSER,20251017,20251017,20251019,20001,CARR2
0700002165,ZSTD,SHIPUSER,20251021,20251021,20251023,20001,CARR3
0700002166,ZSTD,SHIPUSER,20251018,20251018,20251020,10001,CARR3
0700002167,ZSTD,SHIPUSER,20251009,20251009,20251011,20001,CARR1
0700002168,ZSTD,SHIPUSER,20251022,20251022,20251024,20001,CARR2
0700002169,ZSTD,SHIPUSER,20251022,20251022,20251024,10001,CARR1
0700002170,ZSTD,SHIPUSER,20251020,20251020,20251022,20001,CARR3
0700002171,ZSTD,SHIPUSER,20251031,20251031,20251102,10001,CARR4
0700002172,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR2
0700002173,ZSTD,SHIPUSER,20251001,20251001,20251003,10001,CARR5
0700002174,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR1
0700002175,ZSTD,SHIPUSER,20250929,20250929,20251001,30001,CARR1
0700002176,ZSTD,SHIPUSER,20251018,20251018,20251020,30001,CARR4
0700002177,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR4
0700002178,ZSTD,SHIPUSER,20251019,20251019,20251021,20001,CARR2
0700002179,ZSTD,SHIPUSER,20250929,20250929,20251001,10001,CARR3
0700002180,ZSTD,SHIPUSER,20250927,20250927,20250929,30001,CARR4
0700002181,ZSTD,SHIPUSER,20251024,20251024,20251026,30001,CARR2
0700002182,ZSTD,SHIPUSER,20251025,20251025,20251027,10001,CARR3
0700002183,ZSTD,SHIPUSER,20251004,20251004,20251006,20001,CARR2
0700002184,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR4
0700002185,ZSTD,SHIPUSER,20251012,20251012,20251014,30001,CARR5
0700002186,ZSTD,SHIPUSER,20251012,20251012,20251014,10001,CARR2
0700002187,ZSTD,SHIPUSER,20251013,20251013,20251015,30001,CARR2
0700002188,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR2
0700002189,ZSTD,SHIPUSER,20251021,20251021,20251023,20001,CARR5
0700002190,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR4
0700002191,ZSTD,SHIPUSER,20251017,20251017,20251019,10001,CARR5
0700002192,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR3
0700002193,ZSTD,SHIPUSER,20251018,20251018,20251020,20001,CARR3
0700002194,ZSTD,SHIPUSER,20251017,20251017,20251019,10001,CARR1
0700002195,ZSTD,SHIPUSER,20251005,20251005,20251007,10001,CARR4
0700002196,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR3
0700002197,ZSTD,SHIPUSER,20251005,20251005,20251007,20001,CARR3
0700002198,ZSTD,SHIPUSER,20250929,20250929,20251001,20001,CARR2
0700002199,ZSTD,SHIPUSER,20251003,20251003,20251005,10001,CARR3
0700002200,ZSTD,SHIPUSER,20251004,20251004,20251006,20001,CARR4
0700002201,ZSTD,SHIPUSER,20251003,20251003,20251005,20001,CARR1
0700002202,ZSTD,SHIPUSER,20251020,20251020,20251022,20001,CARR5
0700002203,ZSTD,SHIPUSER,20251008,20251008,20251010,10001,CARR5
0700002204,ZSTD,SHIPUSER,20251006,20251006,20251008,10001,CARR3
0700002205,ZSTD,SHIPUSER,20251011,20251011,20251013,20001,CARR5
0700002206,ZSTD,SHIPUSER,20250930,20250930,20251002,20001,CARR3
0700002207,ZSTD,SHIPUSER,20251011,20251011,20251013,10001,CARR5
0700002208,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR2
0700002209,ZSTD,SHIPUSER,20251008,20251008,20251010,20001,CARR1
0700002210,ZSTD,SHIPUSER,20251012,20251012,20251014,20001,CARR4
0700002211,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR3
0700002212,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR4
0700002213,ZSTD,SHIPUSER,20251016,20251016,20251018,10001,CARR2
0700002214,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR3
0700002215,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR2
0700002216,ZSTD,SHIPUSER,20251024,20251024,20251026,20001,CARR4
0700002217,ZSTD,SHIPUSER,20251022,20251022,20251024,20001,CARR1
0700002218,ZSTD,SHIPUSER,20251019,20251019,20251021,10001,CARR4
0700002219,ZSTD,SHIPUSER,20251017,20251017,20251019,30001,CARR4
0700002220,ZSTD,SHIPUSER,20251006,20251006,20251008,10001,CARR3
0700002221,ZSTD,SHIPUSER,20250929,20250929,20251001,20001,CARR1
0700002222,ZSTD,SHIPUSER,20250929,20250929,20251001,10001,CARR1
0700002223,ZSTD,SHIPUSER,20250930,20250930,20251002,30001,CARR3
0700002224,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR2
0700002225,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR4
0700002226,ZSTD,SHIPUSER,20251004,20251004,20251006,30001,CARR1
0700002227,ZSTD,SHIPUSER,20251018,20251018,20251020,10001,CARR5
0700002228,ZSTD,SHIPUSER,20251027,20251027,20251029,10001,CARR5
0700002229,ZSTD,SHIPUSER,20251026,20251026,20251028,10001,CARR5
0700002230,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR5
0700002231,ZSTD,SHIPUSER,20251012,20251012,20251014,10001,CARR5
0700002232,ZSTD,SHIPUSER,20251001,20251001,20251003,10001,CARR2
0700002233,ZSTD,SHIPUSER,20251008,20251008,20251010,20001,CARR5
0700002234,ZSTD,SHIPUSER,20251017,20251017,20251019,10001,CARR3
0700002235,ZSTD,SHIPUSER,20251011,20251011,20251013,30001,CARR1
0700002236,ZSTD,SHIPUSER,20251003,20251003,20251005,10001,CARR3
0700002237,ZSTD,SHIPUSER,20250930,20250930,20251002,10001,CARR3
0700002238,ZSTD,SHIPUSER,20251011,20251011,20251013,10001,CARR5
0700002239,ZSTD,SHIPUSER,20251014,20251014,20251016,20001,CARR4
0700002240,ZSTD,SHIPUSER,20251029,20251029,20251031,30001,CARR5
0700002241,ZSTD,SHIPUSER,20251022,20251022,20251024,10001,CARR4
0700002242,ZSTD,SHIPUSER,20251012,20251012,20251014,10001,CARR2
0700002243,ZSTD,SHIPUSER,20251023,20251023,20251025,20001,CARR5
0700002244,ZSTD,SHIPUSER,20251019,20251019,20251021,10001,CARR4
0700002245,ZSTD,SHIPUSER,20250928,20250928,20250930,10001,CARR5
0700002246,ZSTD,SHIPUSER,20250929,20250929,20251001,20001,CARR1
0700002247,ZSTD,SHIPUSER,20251012,20251012,20251014,10001,CARR5
0700002248,ZSTD,SHIPUSER,20251003,20251003,20251005,10001,CARR3
0700002249,ZSTD,SHIPUSER,20251007,20251007,20251009,20001,CARR2
0700002250,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR4
0700002251,ZSTD,SHIPUSER,20251012,20251012,20251014,20001,CARR2
0700002252,ZSTD,SHIPUSER,20251015,20251015,20251017,20001,CARR3
0700002253,ZSTD,SHIPUSER,20251006,20251006,20251008,20001,CARR2
0700002254,ZSTD,SHIPUSER,20251013,20251013,20251015,30001,CARR5
0700002255,ZSTD,SHIPUSER,20251012,20251012,20251014,10001,CARR1
0700002256,ZSTD,SHIPUSER,20251021,20251021,20251023,20001,CARR4
0700002257,ZSTD,SHIPUSER,20250929,20250929,20251001,10001,CARR2
0700002258,ZSTD,SHIPUSER,20251021,20251021,20251023,20001,CARR5
0700002259,ZSTD,SHIPUSER,20251010,20251010,20251012,20001,CARR2
0700002260,ZSTD,SHIPUSER,20251018,20251018,20251020,20001,CARR4
0700002261,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR3
0700002262,ZSTD,SHIPUSER,20251024,20251024,20251026,20001,CARR1
0700002263,ZSTD,SHIPUSER,20251013,20251013,20251015,20001,CARR3
0700002264,ZSTD,SHIPUSER,20251009,20251009,20251011,20001,CARR5
0700002265,ZSTD,SHIPUSER,20251022,20251022,20251024,10001,CARR4
0700002266,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR3
0700002267,ZSTD,SHIPUSER,20251006,20251006,20251008,10001,CARR5
0700002268,ZSTD,SHIPUSER,20250928,20250928,20250930,20001,CARR4
0700002269,ZSTD,SHIPUSER,20250930,20250930,20251002,10001,CARR5
0700002270,ZSTD,SHIPUSER,20251011,20251011,20251013,10001,CARR1
0700002271,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR4
0700002272,ZSTD,SHIPUSER,20251030,20251030,20251101,20001,CARR3
0700002273,ZSTD,SHIPUSER,20251007,20251007,20251009,10001,CARR1
0700002274,ZSTD,SHIPUSER,20250930,20250930,20251002,20001,CARR1
0700002275,ZSTD,SHIPUSER,20251016,20251016,20251018,20001,CARR4
0700002276,ZSTD,SHIPUSER,20251022,20251022,20251024,20001,CARR5
0700002277,ZSTD,SHIPUSER,20251022,20251022,20251024,10001,CARR2
0700002278,ZSTD,SHIPUSER,20251019,20251019,20251021,20001,CARR3
0700002279,ZSTD,SHIPUSER,20251016,20251016,20251018,20001,CARR4
0700002280,ZSTD,SHIPUSER,20251011,20251011,20251013,20001,CARR4
0700002281,ZSTD,SHIPUSER,20250929,20250929,20251001,10001,CARR5
0700002282,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR4
0700002283,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR5
0700002284,ZSTD,SHIPUSER,20250927,20250927,20250929,20001,CARR5
0700002285,ZSTD,SHIPUSER,20250928,20250928,20250930,10001,CARR4
0700002286,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR5
0700002287,ZSTD,SHIPUSER,20251011,20251011,20251013,10001,CARR4
0700002288,ZSTD,SHIPUSER,20251013,20251013,20251015,10001,CARR1
0700002289,ZSTD,SHIPUSER,20251012,20251012,20251014,10001,CARR4
0700002290,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR1
0700002291,ZSTD,SHIPUSER,20251012,20251012,20251014,30001,CARR5
0700002292,ZSTD,SHIPUSER,20251005,20251005,20251007,10001,CARR2
0700002293,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR5
0700002294,ZSTD,SHIPUSER,20251019,20251019,20251021,10001,CARR5
0700002295,ZSTD,SHIPUSER,20251027,20251027,20251029,20001,CARR2
0700002296,ZSTD,SHIPUSER,20251023,20251023,20251025,20001,CARR5
0700002297,ZSTD,SHIPUSER,20251025,20251025,20251027,20001,CARR5
0700002298,ZSTD,SHIPUSER,20251017,20251017,20251019,10001,CARR5
0700002299,ZSTD,SHIPUSER,20251016,20251016,20251018,30001,CARR1
0700002300,ZSTD,SHIPUSER,20251010,20251010,20251012,20001,CARR2
0700002301,ZSTD,SHIPUSER,20251012,20251012,20251014,20001,CARR3
0700002302,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR2
0700002303,ZSTD,SHIPUSER,20251012,20251012,20251014,20001,CARR5
0700002304,ZSTD,SHIPUSER,20251029,20251029,20251031,20001,CARR5
0700002305,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR5
0700002306,ZSTD,SHIPUSER,20251004,20251004,20251006,10001,CARR1
0700002307,ZSTD,SHIPUSER,20251019,20251019,20251021,10001,CARR5
0700002308,ZSTD,SHIPUSER,20251021,20251021,20251023,20001,CARR2
0700002309,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR1
0700002310,ZSTD,SHIPUSER,20251007,20251007,20251009,10001,CARR3
0700002311,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR4
0700002312,ZSTD,SHIPUSER,20251019,20251019,20251021,20001,CARR3
0700002313,ZSTD,SHIPUSER,20251015,20251015,20251017,20001,CARR4
0700002314,ZSTD,SHIPUSER,20251007,20251007,20251009,10001,CARR3
0700002315,ZSTD,SHIPUSER,20251027,20251027,20251029,20001,CARR2
0700002316,ZSTD,SHIPUSER,20251011,20251011,20251013,10001,CARR1
0700002317,ZSTD,SHIPUSER,20251011,20251011,20251013,10001,CARR4
0700002318,ZSTD,SHIPUSER,20251028,20251028,20251030,20001,CARR5
0700002319,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR5
0700002320,ZSTD,SHIPUSER,20251017,20251017,20251019,10001,CARR3
0700002321,ZSTD,SHIPUSER,20251018,20251018,20251020,10001,CARR4
0700002322,ZSTD,SHIPUSER,20251027,20251027,20251029,10001,CARR1
0700002323,ZSTD,SHIPUSER,20251017,20251017,20251019,10001,CARR5
0700002324,ZSTD,SHIPUSER,20251012,20251012,20251014,10001,CARR2
0700002325,ZSTD,SHIPUSER,20251018,20251018,20251020,20001,CARR3
0700002326,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR2
0700002327,ZSTD,SHIPUSER,20250926,20250926,20250928,10001,CARR1
0700002328,ZSTD,SHIPUSER,20251012,20251012,20251014,10001,CARR5
0700002329,ZSTD,SHIPUSER,20251024,20251024,20251026,20001,CARR2
0700002330,ZSTD,SHIPUSER,20251003,20251003,20251005,20001,CARR2
0700002331,ZSTD,SHIPUSER,20251001,20251001,20251003,10001,CARR3
0700002332,ZSTD,SHIPUSER,20251003,20251003,20251005,20001,CARR4
0700002333,ZSTD,SHIPUSER,20251022,20251022,20251024,20001,CARR1
0700002334,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR4
0700002335,ZSTD,SHIPUSER,20251007,20251007,20251009,10001,CARR3
0700002336,ZSTD,SHIPUSER,20250930,20250930,20251002,10001,CARR1
0700002337,ZSTD,SHIPUSER,20251023,20251023,20251025,20001,CARR5
0700002338,ZSTD,SHIPUSER,20251027,20251027,20251029,10001,CARR2
0700002339,ZSTD,SHIPUSER,20251017,20251017,20251019,20001,CARR2
0700002340,ZSTD,SHIPUSER,20251026,20251026,20251028,10001,CARR5
0700002341,ZSTD,SHIPUSER,20251001,20251001,20251003,20001,CARR1
0700002342,ZSTD,SHIPUSER,20251030,20251030,20251101,10001,CARR2
0700002343,ZSTD,SHIPUSER,20251013,20251013,20251015,30001,CARR5
0700002344,ZSTD,SHIPUSER,20251001,20251001,20251003,10001,CARR4
0700002345,ZSTD,SHIPUSER,20250929,20250929,20251001,30001,CARR3
0700002346,ZSTD,SHIPUSER,20251013,20251013,20251015,10001,CARR1
0700002347,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR1
0700002348,ZSTD,SHIPUSER,20251006,20251006,20251008,10001,CARR3
0700002349,ZSTD,SHIPUSER,20251007,20251007,20251009,10001,CARR3
0700002350,ZSTD,SHIPUSER,20251022,20251022,20251024,20001,CARR5
0700002351,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR3
0700002352,ZSTD,SHIPUSER,20251021,20251021,20251023,20001,CARR1
0700002353,ZSTD,SHIPUSER,20251011,20251011,20251013,10001,CARR4
0700002354,ZSTD,SHIPUSER,20250928,20250928,20250930,20001,CARR1
0700002355,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR4
0700002356,ZSTD,SHIPUSER,20251019,20251019,20251021,30001,CARR4
0700002357,ZSTD,SHIPUSER,20251027,20251027,20251029,20001,CARR1
0700002358,ZSTD,SHIPUSER,20251012,20251012,20251014,10001,CARR1
0700002359,ZSTD,SHIPUSER,20251029,20251029,20251031,10001,CARR3
0700002360,ZSTD,SHIPUSER,20251021,20251021,20251023,10001,CARR2
0700002361,ZSTD,SHIPUSER,20251001,20251001,20251003,10001,CARR1
0700002362,ZSTD,SHIPUSER,20251025,20251025,20251027,10001,CARR4
0700002363,ZSTD,SHIPUSER,20251005,20251005,20251007,10001,CARR5
0700002364,ZSTD,SHIPUSER,20251019,20251019,20251021,10001,CARR2
0700002365,ZSTD,SHIPUSER,20251012,20251012,20251014,10001,CARR1
0700002366,ZSTD,SHIPUSER,20251028,20251028,20251030,10001,CARR1
0700002367,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR5
0700002368,ZSTD,SHIPUSER,20251001,20251001,20251003,20001,CARR4
0700002369,ZSTD,SHIPUSER,20251012,20251012,20251014,20001,CARR3
0700002370,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR2
0700002371,ZSTD,SHIPUSER,20251025,20251025,20251027,20001,CARR1
0700002372,ZSTD,SHIPUSER,20251022,20251022,20251024,10001,CARR1
0700002373,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR3
0700002374,ZSTD,SHIPUSER,20251010,20251010,20251012,20001,CARR3
0700002375,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR3
0700002376,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR4
0700002377,ZSTD,SHIPUSER,20251026,20251026,20251028,20001,CARR3
0700002378,ZSTD,SHIPUSER,20251004,20251004,20251006,20001,CARR2
0700002379,ZSTD,SHIPUSER,20251001,20251001,20251003,20001,CARR4
0700002380,ZSTD,SHIPUSER,20251003,20251003,20251005,30001,CARR2
0700002381,ZSTD,SHIPUSER,20251008,20251008,20251010,30001,CARR1
0700002382,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR2
0700002383,ZSTD,SHIPUSER,20251016,20251016,20251018,20001,CARR4
0700002384,ZSTD,SHIPUSER,20251005,20251005,20251007,10001,CARR1
0700002385,ZSTD,SHIPUSER,20251021,20251021,20251023,30001,CARR4
0700002386,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR3
0700002387,ZSTD,SHIPUSER,20251018,20251018,20251020,30001,CARR4
0700002388,ZSTD,SHIPUSER,20251004,20251004,20251006,10001,CARR3
0700002389,ZSTD,SHIPUSER,20251019,20251019,20251021,10001,CARR3
0700002390,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR1
0700002391,ZSTD,SHIPUSER,20251026,20251026,20251028,10001,CARR3
0700002392,ZSTD,SHIPUSER,20251025,20251025,20251027,10001,CARR4
0700002393,ZSTD,SHIPUSER,20250926,20250926,20250928,10001,CARR1
0700002394,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR2
0700002395,ZSTD,SHIPUSER,20251009,20251009,20251011,20001,CARR5
0700002396,ZSTD,SHIPUSER,20251006,20251006,20251008,20001,CARR1
0700002397,ZSTD,SHIPUSER,20251004,20251004,20251006,10001,CARR5
0700002398,ZSTD,SHIPUSER,20251012,20251012,20251014,10001,CARR5
0700002399,ZSTD,SHIPUSER,20251026,20251026,20251028,20001,CARR1
0700002400,ZSTD,SHIPUSER,20251026,20251026,20251028,10001,CARR1
0700002401,ZSTD,SHIPUSER,20251008,20251008,20251010,30001,CARR3
0700002402,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR1
0700002403,ZSTD,SHIPUSER,20250928,20250928,20250930,30001,CARR3
0700002404,ZSTD,SHIPUSER,20251017,20251017,20251019,30001,CARR1
0700002405,ZSTD,SHIPUSER,20251021,20251021,20251023,20001,CARR1
0700002406,ZSTD,SHIPUSER,20251013,20251013,20251015,10001,CARR1
0700002407,ZSTD,SHIPUSER,20251006,20251006,20251008,10001,CARR3
0700002408,ZSTD,SHIPUSER,20251010,20251010,20251012,20001,CARR1
0700002409,ZSTD,SHIPUSER,20251012,20251012,20251014,10001,CARR3
0700002410,ZSTD,SHIPUSER,20251021,20251021,20251023,10001,CARR2
0700002411,ZSTD,SHIPUSER,20251002,20251002,20251004,20001,CARR4
0700002412,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR4
0700002413,ZSTD,SHIPUSER,20251015,20251015,20251017,20001,CARR4
0700002414,ZSTD,SHIPUSER,20251029,20251029,20251031,10001,CARR4
0700002415,ZSTD,SHIPUSER,20251004,20251004,20251006,10001,CARR4
0700002416,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR1
0700002417,ZSTD,SHIPUSER,20251030,20251030,20251101,10001,CARR1
0700002418,ZSTD,SHIPUSER,20251021,20251021,20251023,10001,CARR2
0700002419,ZSTD,SHIPUSER,20251006,20251006,20251008,10001,CARR1
0700002420,ZSTD,SHIPUSER,20251001,20251001,20251003,10001,CARR2
0700002421,ZSTD,SHIPUSER,20251017,20251017,20251019,10001,CARR1
0700002422,ZSTD,SHIPUSER,20251010,20251010,20251012,20001,CARR1
0700002423,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR1
0700002424,ZSTD,SHIPUSER,20251007,20251007,20251009,10001,CARR5
0700002425,ZSTD,SHIPUSER,20251001,20251001,20251003,30001,CARR5
0700002426,ZSTD,SHIPUSER,20250929,20250929,20251001,10001,CARR5
0700002427,ZSTD,SHIPUSER,20251005,20251005,20251007,10001,CARR4
0700002428,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR5
0700002429,ZSTD,SHIPUSER,20251018,20251018,20251020,10001,CARR2
0700002430,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR5
0700002431,ZSTD,SHIPUSER,20250929,20250929,20251001,10001,CARR2
0700002432,ZSTD,SHIPUSER,20251001,20251001,20251003,10001,CARR5
0700002433,ZSTD,SHIPUSER,20251021,20251021,20251023,10001,CARR1
0700002434,ZSTD,SHIPUSER,20251016,20251016,20251018,10001,CARR1
0700002435,ZSTD,SHIPUSER,20251009,20251009,20251011,20001,CARR3
0700002436,ZSTD,SHIPUSER,20251021,20251021,20251023,10001,CARR5
0700002437,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR1
0700002438,ZSTD,SHIPUSER,20251013,20251013,20251015,20001,CARR1
0700002439,ZSTD,SHIPUSER,20251022,20251022,20251024,30001,CARR3
0700002440,ZSTD,SHIPUSER,20251021,20251021,20251023,10001,CARR2
0700002441,ZSTD,SHIPUSER,20251003,20251003,20251005,30001,CARR3
0700002442,ZSTD,SHIPUSER,20251001,20251001,20251003,10001,CARR3
0700002443,ZSTD,SHIPUSER,20251022,20251022,20251024,30001,CARR3
0700002444,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR5
0700002445,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR3
0700002446,ZSTD,SHIPUSER,20251021,20251021,20251023,20001,CARR4
0700002447,ZSTD,SHIPUSER,20251019,20251019,20251021,30001,CARR1
0700002448,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR4
0700002449,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR1
0700002450,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR5
0700002451,ZSTD,SHIPUSER,20251016,20251016,20251018,30001,CARR3
0700002452,ZSTD,SHIPUSER,20251025,20251025,20251027,20001,CARR4
0700002453,ZSTD,SHIPUSER,20251026,20251026,20251028,20001,CARR5
0700002454,ZSTD,SHIPUSER,20251019,20251019,20251021,20001,CARR3
0700002455,ZSTD,SHIPUSER,20251019,20251019,20251021,10001,CARR3
0700002456,ZSTD,SHIPUSER,20251005,20251005,20251007,10001,CARR5
0700002457,ZSTD,SHIPUSER,20251021,20251021,20251023,10001,CARR5
0700002458,ZSTD,SHIPUSER,20251003,20251003,20251005,20001,CARR3
0700002459,ZSTD,SHIPUSER,20251006,20251006,20251008,10001,CARR5
0700002460,ZSTD,SHIPUSER,20251031,20251031,20251102,30001,CARR2
0700002461,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR1
0700002462,ZSTD,SHIPUSER,20250930,20250930,20251002,20001,CARR5
0700002463,ZSTD,SHIPUSER,20251013,20251013,20251015,20001,CARR5
