TKNUM,TPNUM,VBELN,ERDAT
0700002254,0001,8000008585,20251013
0700002255,0001,8000001171,20251012
0700002256,0001,8000006653,20251021
0700002257,0001,8000008023,20250929
0700002257,0002,8000002639,20250929
0700002258,0001,8000007661,20251021
0700002258,0002,8000003116,20251021
0700002258,0003,8000002859,20251021
0700002259,0001,8000004211,20251010
0700002259,0002,8000005570,20251010
0700002259,0003,8000002731,20251010
0700002260,0001,8000004346,20251018
0700002261,0001,8000008009,20251020
0700002262,0001,8000003605,20251024
0700002262,0002,8000007354,20251024
0700002263,0001,8000005212,20251013
0700002263,0002,8000002607,20251013
0700002264,0001,8000000829,20251009
0700002265,0001,8000007649,20251022
0700002265,0002,8000005398,20251022
0700002266,0001,8000001057,20251015
0700002267,0001,8000004646,20251006
0700002267,0002,8000005131,20251006
0700002268,0001,8000004087,20250928
0700002269,0001,8000003818,20250930
0700002270,0001,8000003979,20251011
0700002271,0001,8000004601,20251009
0700002272,0001,8000004681,20251030
0700002273,0001,8000005302,20251007
0700002273,0002,8000004989,20251007
0700002274,0001,8000005987,20250930
0700002275,0001,8000001300,20251016
0700002276,0001,8000003032,20251022
0700002276,0002,8000001100,20251022
0700002276,0003,8000004452,20251022
0700002277,0001,8000001278,20251022
0700002277,0002,8000003686,20251022
0700002277,0003,8000007922,20251022
0700002278,0001,8000007387,20251019
0700002278,0002,8000001667,20251019
0700002278,0003,8000005980,20251019
0700002279,0001,8000001303,20251016
0700002279,0002,8000007156,20251016
0700002280,0001,8000003597,20251011
0700002280,0002,8000006452,20251011
0700002281,0001,8000005295,20250929
0700002282,0001,8000007673,20251015
0700002282,0002,8000003362,20251015
0700002282,0003,8000002628,20251015
0700002283,0001,8000007232,20251002
0700002284,0001,8000001454,20250927
0700002285,0001,8000002379,20250928
0700002286,0001,8000003389,20251009
0700002287,0001,8000005937,20251011
0700002287,0002,8000002101,20251011
0700002288,0001,8000006249,20251013
0700002289,0001,8000003981,20251012
0700002289,0002,8000002288,20251012
0700002289,0003,8000004376,20251012
0700002290,0001,8000007462,20251010
0700002290,0002,8000007436,20251010
0700002291,0001,8000005054,20251012
0700002292,0001,8000000347,20251005
0700002293,0001,8000006756,20251010
0700002294,0001,8000006738,20251019
0700002294,0002,8000007667,20251019
0700002295,0001,8000003063,20251027
0700002295,0002,8000001484,20251027
0700002296,0001,8000004148,20251023
0700002296,0002,8000001717,20251023
0700002297,0001,8000007859,20251025
0700002298,0001,8000005130,20251017
0700002299,0001,8000003256,20251016
0700002300,0001,8000001103,20251010
0700002300,0002,8000000471,20251010
0700002301,0001,8000006161,20251012
0700002302,0001,8000006529,20251002
0700002303,0001,8000003729,20251012
0700002304,0001,8000004705,20251029
0700002304,0002,8000007668,20251029
0700002304,0003,8000000899,20251029
0700002305,0001,8000001426,20251015
0700002306,0001,8000007009,20251004
0700002307,0001,8000005647,20251019
0700002308,0001,8000000735,20251021
0700002309,0001,8000002805,20251010
0700002309,0002,8000003962,20251010
0700002310,0001,8000000632,20251007
0700002310,0002,8000008114,20251007
0700002310,0003,8000003766,20251007
0700002311,0001,8000004802,20251014
0700002312,0001,8000007349,20251019
0700002313,0001,8000006753,20251015
0700002313,0002,8000002559,20251015
0700002313,0003,8000002681,20251015
0700002314,0001,8000000958,20251007
0700002315,0001,8000007509,20251027
0700002316,0001,8000007952,20251011
0700002317,0001,8000007803,20251011
0700002317,0002,8000007572,20251011
0700002318,0001,8000007007,20251028
0700002319,0001,8000006491,20251023
0700002320,0001,8000004917,20251017
0700002320,0002,8000004822,20251017
0700002321,0001,8000006943,20251018
0700002321,0002,8000004379,20251018
0700002322,0001,8000007910,20251027
0700002322,0002,8000007673,20251027
0700002323,0001,8000006291,20251017
0700002324,0001,8000000332,20251012
0700002324,0002,8000001070,20251012
0700002325,0001,8000005140,20251018
0700002325,0002,8000008137,20251018
0700002326,0001,8000004937,20251002
0700002327,0001,8000004140,20250926
0700002327,0002,8000005033,20250926
0700002328,0001,8000008584,20251012
0700002329,0001,8000004685,20251024
0700002329,0002,8000007710,20251024
0700002330,0001,8000005312,20251003
0700002331,0001,8000006866,20251001
0700002331,0002,8000000317,20251001
0700002331,0003,8000008525,20251001
0700002332,0001,8000005139,20251003
0700002333,0001,8000000172,20251022
0700002334,0001,8000005538,20251002
0700002334,0002,8000007841,20251002
0700002334,0003,8000002467,20251002
0700002335,0001,8000008149,20251007
0700002336,0001,8000005079,20250930
0700002337,0001,8000005446,20251023
0700002337,0002,8000004040,20251023
0700002338,0001,8000003929,20251027
0700002339,0001,8000005518,20251017
0700002340,0001,8000007390,20251026
0700002341,0001,8000005778,20251001
0700002342,0001,8000008335,20251030
0700002343,0001,8000005770,20251013
0700002344,0001,8000005366,20251001
0700002345,0001,8000003528,20250929
0700002346,0001,8000007180,20251013
0700002347,0001,8000001223,20251015
0700002348,0001,8000005826,20251006
0700002349,0001,8000001427,20251007
0700002349,0002,8000001801,20251007
0700002350,0001,8000004131,20251022
0700002350,0002,8000005936,20251022
0700002350,0003,8000005584,20251022
0700002351,0001,8000003409,20251023
0700002351,0002,8000006609,20251023
0700002352,0001,8000005556,20251021
0700002352,0002,8000001986,20251021
0700002353,0001,8000007982,20251011
0700002353,0002,8000007146,20251011
0700002353,0003,8000007132,20251011
0700002354,0001,8000005148,20250928
0700002355,0001,8000008129,20251015
0700002356,0001,8000006549,20251019
0700002356,0002,8000007167,20251019
0700002357,0001,8000003115,20251027
0700002358,0001,8000000144,20251012
0700002358,0002,8000008558,20251012
0700002359,0001,8000003855,20251029
0700002359,0002,8000004220,20251029
0700002360,0001,8000007445,20251021
0700002360,0002,8000002215,20251021
0700002361,0001,8000001079,20251001
0700002362,0001,8000001992,20251025
0700002362,0002,8000008345,20251025
0700002363,0001,8000004765,20251005
0700002363,0002,8000003926,20251005
0700002364,0001,8000004279,20251019
0700002365,0001,8000000804,20251012
0700002365,0002,8000008514,20251012
0700002365,0003,8000002465,20251012
0700002366,0001,8000002051,20251028
0700002367,0001,8000001411,20251002
0700002367,0002,8000001509,20251002
0700002368,0001,8000006954,20251001
0700002368,0002,8000007480,20251001
0700002369,0001,8000005526,20251012
0700002369,0002,8000006899,20251012
0700002369,0003,8000001496,20251012
0700002370,0001,8000008357,20251024
0700002371,0001,8000005630,20251025
0700002371,0002,8000006109,20251025
0700002372,0001,8000002210,20251022
0700002372,0002,8000003700,20251022
0700002373,0001,8000003262,20251009
0700002374,0001,8000002049,20251010
0700002375,0001,8000006814,20251020
0700002375,0002,8000008154,20251020
0700002375,0003,8000004480,20251020
0700002376,0001,8000001385,20251002
0700002376,0002,8000004744,20251002
0700002377,0001,8000001585,20251026
0700002378,0001,8000007193,20251004
0700002378,0002,8000004662,20251004
0700002379,0001,8000002140,20251001
0700002380,0001,8000004543,20251003
0700002381,0001,8000007504,20251008
0700002381,0002,8000001654,20251008
0700002381,0003,8000001255,20251008
0700002382,0001,8000001922,20251002
0700002382,0002,8000006663,20251002
0700002382,0003,8000001584,20251002
0700002383,0001,8000000968,20251016
0700002384,0001,8000007252,20251005
0700002385,0001,8000005249,20251021
0700002386,0001,8000004090,20251024
0700002386,0002,8000002130,20251024
0700002386,0003,8000001658,20251024
0700002387,0001,8000006231,20251018
0700002388,0001,8000004554,20251004
0700002389,0001,8000005493,20251019
0700002390,0001,8000000306,20251010
0700002391,0001,8000000936,20251026
0700002392,0001,8000007367,20251025
0700002393,0001,8000000012,20250926
0700002394,0001,8000004721,20251023
0700002395,0001,8000007305,20251009
0700002396,0001,8000004298,20251006
0700002397,0001,8000001766,20251004
0700002397,0002,8000000368,20251004
0700002397,0003,8000005838,20251004
0700002398,0001,8000000771,20251012
0700002399,0001,8000000764,20251026
0700002400,0001,8000003348,20251026
0700002401,0001,8000006847,20251008
0700002401,0002,8000005612,20251008
0700002402,0001,8000003025,20251023
0700002402,0002,8000001158,20251023
0700002403,0001,8000005291,20250928
0700002404,0001,8000001589,20251017
0700002404,0002,8000003025,20251017
0700002404,0003,8000001508,20251017
0700002405,0001,8000000284,20251021
0700002406,0001,8000001763,20251013
0700002406,0002,8000000082,20251013
0700002407,0001,8000007325,20251006
0700002408,0001,8000003828,20251010
0700002408,0002,8000001345,20251010
0700002409,0001,8000008356,20251012
0700002410,0001,8000008076,20251021
0700002410,0002,8000008175,20251021
0700002411,0001,8000008499,20251002
0700002411,0002,8000007942,20251002
0700002412,0001,8000006663,20251015
0700002412,0002,8000002646,20251015
0700002412,0003,8000003385,20251015
0700002413,0001,8000001873,20251015
0700002414,0001,8000003555,20251029
0700002415,0001,8000001524,20251004
0700002415,0002,8000007731,20251004
0700002416,0001,8000007664,20251015
0700002416,0002,8000003933,20251015
0700002417,0001,8000006466,20251030
0700002418,0001,8000004816,20251021
0700002418,0002,8000001010,20251021
0700002419,0001,8000002595,20251006
0700002420,0001,8000007721,20251001
0700002421,0001,8000002786,20251017
0700002422,0001,8000002217,20251010
0700002423,0001,8000005146,20251020
0700002424,0001,8000008555,20251007
0700002424,0002,8000004196,20251007
0700002425,0001,8000001205,20251001
0700002425,0002,8000000088,20251001
0700002426,0001,8000003225,20250929
0700002426,0002,8000002266,20250929
0700002426,0003,8000002006,20250929
0700002427,0001,8000002433,20251005
0700002427,0002,8000001500,20251005
0700002428,0001,8000008034,20251024
0700002428,0002,8000005559,20251024
0700002429,0001,8000000116,20251018
0700002429,0002,8000004810,20251018
0700002430,0001,8000005615,20251015
0700002430,0002,8000007224,20251015
0700002431,0001,8000003433,20250929
0700002432,0001,8000003552,20251001
0700002433,0001,8000001147,20251021
0700002433,0002,8000005311,20251021
0700002433,0003,8000006743,20251021
0700002434,0001,8000006634,20251016
0700002434,0002,8000000861,20251016
0700002435,0001,8000005537,20251009
0700002436,0001,8000008282,20251021
0700002436,0002,8000006940,20251021
0700002437,0001,8000001677,20251014
0700002438,0001,8000007699,20251013
0700002439,0001,8000008326,20251022
0700002439,0002,8000002714,20251022
0700002440,0001,8000007579,20251021
0700002441,0001,8000005416,20251003
0700002442,0001,8000003306,20251001
0700002443,0001,8000004214,20251022
0700002443,0002,8000007960,20251022
0700002444,0001,8000001777,20251020
0700002445,0001,8000000292,20251014
0700002445,0002,8000005374,20251014
0700002446,0001,8000005350,20251021
0700002447,0001,8000004381,20251019
0700002447,0002,8000002108,20251019
0700002448,0001,8000001244,20251020
0700002449,0001,8000008331,20251023
0700002449,0002,8000002498,20251023
0700002450,0001,8000000707,20251010
0700002450,0002,8000007664,20251010
0700002451,0001,8000003952,20251016
0700002452,0001,8000000193,20251025
0700002452,0002,8000005753,20251025
0700002453,0001,8000005310,20251026
0700002453,0002,8000007319,20251026
0700002454,0001,8000006138,20251019
0700002455,0001,8000006596,20251019
0700002455,0002,8000005415,20251019
0700002455,0003,8000002472,20251019
0700002456,0001,8000003608,20251005
0700002457,0001,8000004063,20251021
0700002458,0001,8000004618,20251003
0700002459,0001,8000003944,20251006
0700002460,0001,8000001932,20251031
0700002461,0001,8000008400,20251015
0700002461,0002,8000001456,20251015
0700002462,0001,8000005999,20250930
0700002463,0001,8000008532,20251013
0700002463,0002,8000003608,20251013
0700002464,0001,8000002527,20251007
0700002465,0001,8000004148,20251007
0700002466,0001,8000002580,20251014
0700002467,0001,8000007284,20251025
0700002468,0001,8000003161,20251006
0700002468,0002,8000006781,20251006
0700002469,0001,8000008297,20251027
0700002469,0002,8000000490,20251027
0700002470,0001,8000003245,20251008
0700002470,0002,8000004078,20251008
0700002471,0001,8000002053,20251012
0700002471,0002,8000003640,20251012
0700002472,0001,8000005010,20250927
0700002472,0002,8000002064,20250927
0700002473,0001,8000002860,20251006
0700002474,0001,8000003677,20251027
0700002474,0002,8000005846,20251027
0700002475,0001,8000005809,20251011
0700002475,0002,8000002962,20251011
0700002476,0001,8000002996,20251010
0700002476,0002,8000008267,20251010
0700002477,0001,8000007509,20251022
0700002478,0001,8000000021,20251013
0700002479,0001,8000004702,20251008
0700002479,0002,8000003768,20251008
0700002480,0001,8000008368,20251023
0700002481,0001,8000002575,20251030
0700002482,0001,8000001236,20251005
0700002483,0001,8000001398,20251010
0700002484,0001,8000005795,20251019
0700002485,0001,8000002985,20251018
0700002486,0001,8000004419,20251009
0700002487,0001,8000006115,20251017
0700002488,0001,8000006372,20251021
0700002488,0002,8000002824,20251021
0700002489,0001,8000004319,20251003
0700002490,0001,8000008116,20251007
0700002491,0001,8000000547,20251020
0700002492,0001,8000001150,20251020
0700002492,0002,8000004939,20251020
0700002493,0001,8000000539,20251027
0700002493,0002,8000005757,20251027
0700002494,0001,8000002876,20251019
0700002494,0002,8000005408,20251019
0700002495,0001,8000003660,20251021
0700002496,0001,8000002159,20251006
0700002497,0001,8000000162,20251007
0700002498,0001,8000000695,20251002
0700002499,0001,8000005701,20251020
0700002499,0002,8000004594,20251020
0700002500,0001,8000000496,20251018
0700002500,0002,8000004032,20251018
0700002501,0001,8000000758,20251001
0700002502,0001,8000008410,20251007
0700002502,0002,8000002176,20251007
0700002503,0001,8000000017,20251002
0700002504,0001,8000005609,20251002
0700002505,0001,8000007785,20251014
0700002505,0002,8000005401,20251014
0700002506,0001,8000004151,20250927
0700002506,0002,8000004146,20250927
0700002507,0001,8000001144,20251013
0700002508,0001,8000002328,20251002
0700002509,0001,8000000969,20251006
0700002510,0001,8000001507,20251009
0700002510,0002,8000003180,20251009
0700002511,0001,8000004218,20251005
0700002512,0001,8000000419,20251024
0700002513,0001,8000001304,20251012
0700002514,0001,8000003636,20251016
0700002515,0001,8000000928,20251015
0700002516,0001,8000002105,20251005
0700002517,0001,8000005441,20251026
0700002518,0001,8000008218,20251019
0700002518,0002,8000008297,20251019
0700002519,0001,8000007389,20251011
0700002520,0001,8000005225,20251020
0700002520,0002,8000003894,20251020
0700002521,0001,8000005947,20251026
0700002522,0001,8000008467,20251003
0700002523,0001,8000001227,20251005
0700002523,0002,8000005270,20251005
0700002524,0001,8000001854,20251006
0700002525,0001,8000008192,20251025
0700002525,0002,8000007996,20251025
0700002526,0001,8000002458,20250927
0700002526,0002,8000000221,20250927
0700002527,0001,8000006255,20251011
0700002528,0001,8000003973,20251013
0700002528,0002,8000006083,20251013
0700002528,0003,8000004080,20251013
0700002529,0001,8000008318,20250930
0700002530,0001,8000008046,20251015
0700002530,0002,8000004570,20251015
0700002530,0003,8000004602,20251015
0700002531,0001,8000003341,20251018
0700002531,0002,8000002134,20251018
0700002532,0001,8000005269,20251007
0700002533,0001,8000001490,20251014
0700002533,0002,8000000394,20251014
