Id,QuoteNumber,OpportunityId,AccountId,Name,Status,ExpirationDate,Subtotal,Discount,TotalPrice,Tax,GrandTotal,ShippingHandling,Description,IsSyncing,OwnerId,CreatedDate,LastModifiedDate,IsDeleted
0Q000010664,QT-100664,00600010742,00100010685,Quote for Day Inc - Q2 2025,Rejected,2025-10-06,50718.67,5124.33,49241.89,3647.55,49241.89,137.68,With another glass require quality. Heart image raise language early with enough. Class require range bag culture two.,False,0050001,2025-09-06 17:21:13,2025-10-03 17:21:13,False
0Q000010665,QT-100665,00600010742,00100010685,Quote for Day Inc - Q2 2025,Rejected,2025-10-21,51591.56,1269.66,54347.65,4025.75,54347.65,317.24,"Him situation arrive above soldier.
Detail land important early middle again upon job. Ever value call him kid hour always. Simple so medical.
Keep before wall west. Turn network treat become.",False,0050001,2025-09-21 17:21:13,2025-10-21 17:21:13,False
0Q000010666,QT-100666,00600010743,00100010686,Quote for Cline-Schroeder - Q4 2025,In Review,2026-03-08,1959.48,258.84,1836.69,136.05,1836.69,342.41,White defense stand various suffer believe energy. Maintain score recently us president program. Future customer well difficult feeling.,False,0050019,2026-02-06 17:21:13,2026-02-19 17:21:13,False
0Q000010667,QT-100667,00600010744,00100010687,Quote for Woodard-Hayes - Q3 2025,Rejected,2021-11-02,105769.78,3267.43,110702.54,8200.19,110702.54,366.75,"Particular reveal firm want. Bed assume right truth executive down reduce build.
Figure president investment enjoy surface pick build. Line institution sort page long though.",False,0050007,2021-10-03 17:21:13,2021-10-31 17:21:13,False
0Q000010668,QT-100668,00600010745,00100010688,"Quote for Simon, Allen and Watson - Q3 2024",Presented to Customer,2022-10-21,12643.08,656.34,12945.68,958.94,12945.68,233.49,"Energy weight believe public including individual at find. Tax top nothing deal care media.
Third start my finish few. Sound hot anything specific other type.",False,0050007,2022-09-21 17:21:13,2022-10-12 17:21:13,False
0Q000010669,QT-100669,00600010745,00100010688,"Quote for Simon, Allen and Watson - Q3 2024",Rejected,2022-09-25,12027.92,1005.22,11904.52,881.82,11904.52,471.27,Worker keep debate. Rate really forget kitchen which. Note about yourself campaign question.,False,0050007,2022-08-26 17:21:13,2022-09-04 17:21:13,False
0Q000010670,QT-100670,00600010746,00100010689,Quote for Gill Group - Q4 2025,Rejected,2025-07-22,39783.92,1578.3,41262.07,3056.45,41262.07,296.91,"Around score strong card rule boy. Activity half occur new camera a. Congress heavy name feel.
Forward risk contain end. Politics or often plant example style.",False,0050006,2025-06-22 17:21:13,2025-07-07 17:21:13,False
0Q000010671,QT-100671,00600010746,00100010689,Quote for Gill Group - Q4 2025,Approved,2025-08-11,34025.51,4509.41,31877.39,2361.29,31877.39,147.86,"Together him would college full. Mrs music hand whose contain any reality. South share floor center partner.
Miss still security peace truth serve.",False,0050006,2025-07-12 17:21:13,2025-08-11 17:21:13,False
0Q000010672,QT-100672,00600010747,00100010689,Quote for Gill Group - Q2 2024,Rejected,2024-12-23,26153.59,1799.77,26302.13,1948.31,26302.13,93.71,Still teacher small wear. Family brother million quite space last. Push remain reach enough series baby guess difficult.,False,0050006,2024-11-23 17:21:13,2024-12-13 17:21:13,False
0Q000010673,QT-100673,00600010747,00100010689,Quote for Gill Group - Q2 2024,Presented to Customer,2025-01-22,26003.84,2943.16,24905.53,1844.85,24905.53,106.39,"Rest dinner job rock present should less field. Positive lead social no. Since moment become teach tonight partner.
Student any toward American project without. Experience find east key one area.",False,0050006,2024-12-23 17:21:13,2024-12-29 17:21:13,False
0Q000010674,QT-100674,00600010749,00100010690,"Quote for Douglas, Johnson and Gamble - Q3 2025",Accepted,2022-11-30,41216.58,3788.48,40422.35,2994.25,40422.35,266.21,"Century mouth know prepare deal. Along group front any husband make.
Generation name off and a we animal without.",False,0050018,2022-10-31 17:21:13,2022-11-24 17:21:13,False
0Q000010675,QT-100675,00600010750,00100010690,"Quote for Douglas, Johnson and Gamble - Q2 2025",Rejected,2023-02-27,100600.44,1067.44,107495.64,7962.64,107495.64,91.39,"Every until dark score old another. Fill study safe well law we you.
Finish north among rich. Identify have third floor kid establish return. Task account pull spring positive.",False,0050018,2023-01-28 17:21:13,2023-02-25 17:21:13,False
0Q000010676,QT-100676,00600010751,00100010692,Quote for Foster and Sons - Q2 2024,Accepted,2023-04-17,10248.08,1202.82,9768.88,723.62,9768.88,138.32,"Remember top Congress important. Society good condition either wife. Impact tree enjoy toward mind out.
Trouble occur too. Idea street culture expect go.",False,0050014,2023-03-18 17:21:13,2023-04-08 17:21:13,False
0Q000010677,QT-100677,00600010752,00100010693,Quote for Hall-Rodriguez - Q3 2025,In Review,2023-10-24,65085.65,4833.17,65072.68,4820.2,65072.68,272.53,"Suffer blood daughter result color. Quite make include lose under tend particularly boy. Pass news seek very once thus pretty.
Father agree wind.",False,0050005,2023-09-24 17:21:13,2023-09-26 17:21:13,False
0Q000010678,QT-100678,00600010754,00100010694,Quote for Bailey-Bell - Q1 2025,Rejected,2022-07-21,13257.74,555.84,13718.05,1016.15,13718.05,362.3,"Next mean in its energy. Indeed face continue class quite picture.
Control own both wrong we.
Charge choice establish.",False,0050015,2022-06-21 17:21:13,2022-06-29 17:21:13,False
0Q000010679,QT-100679,00600010754,00100010694,Quote for Bailey-Bell - Q1 2025,Approved,2022-08-25,11702.46,370.65,12238.35,906.54,12238.35,145.52,Third wonder mission have choose speech treatment. Community for hear already quite.,False,0050015,2022-07-26 17:21:13,2022-08-01 17:21:13,False
0Q000010680,QT-100680,00600010756,00100010697,Quote for Ibarra Ltd - Q4 2024,Draft,2023-11-15,75247.22,8710.08,71860.11,5322.97,71860.11,271.8,"Film ready three drive type new. Heart teacher read artist arrive.
Poor unit provide. Season onto while foot three either.",False,0050003,2023-10-16 17:21:13,2023-11-04 17:21:13,False
0Q000010681,QT-100681,00600010756,00100010697,Quote for Ibarra Ltd - Q4 2024,Presented to Customer,2023-11-20,63373.43,5173.43,62856.0,4656.0,62856.0,142.71,She meeting good born door small write. Teach week administration shake. Miss whether visit hard plant.,False,0050003,2023-10-21 17:21:13,2023-10-30 17:21:13,False
0Q000010682,QT-100682,00600010757,00100010697,Quote for Ibarra Ltd - Q2 2025,Rejected,2023-04-03,13872.77,1229.35,13654.89,1011.47,13654.89,195.25,Audience tonight that run professor. Yeah marriage information better them. Art particular wide place huge member. Including appear service hit ask commercial center child.,False,0050003,2023-03-04 17:21:13,2023-03-05 17:21:13,False
0Q000010683,QT-100683,00600010758,00100010698,"Quote for Mendoza, Hartman and Anderson - Q4 2025",Approved,2025-10-13,14291.07,2135.21,13128.33,972.47,13128.33,422.92,Rock offer blue. Plant start administration institution. Sign though suffer head simply wall major.,False,0050011,2025-09-13 17:21:13,2025-09-27 17:21:13,False
0Q000010684,QT-100684,00600010758,00100010698,"Quote for Mendoza, Hartman and Anderson - Q4 2025",Rejected,2025-11-17,14487.66,1827.62,13672.84,1012.8,13672.84,87.9,Item perhaps forget guess agree member baby. Positive know beautiful just. Recently law effect could notice country of.,False,0050011,2025-10-18 17:21:13,2025-10-25 17:21:13,False
0Q000010685,QT-100685,00600010759,00100010699,Quote for Black LLC - Q1 2024,Accepted,2024-06-20,5956.43,665.22,5714.51,423.3,5714.51,384.87,"Four support possible moment. Staff truth buy. Exist guy so least six article skill water.
Seat kid until new. Test your sense exist green. Administration different office window recently half.",False,0050017,2024-05-21 17:21:13,2024-06-15 17:21:13,False
0Q000010686,QT-100686,00600010761,00100010699,Quote for Black LLC - Q3 2024,Draft,2024-09-24,386280.42,28513.46,386388.32,28621.36,386388.32,267.95,Media around treatment ask. Glass traditional sport art skill. Involve such big present. Ever line which important.,False,0050017,2024-08-25 17:21:13,2024-09-11 17:21:13,False
0Q000010687,QT-100687,00600010762,00100010700,Quote for Lewis and Sons - Q3 2024,Presented to Customer,2025-02-27,18605.95,1766.86,18186.22,1347.13,18186.22,37.9,"Local my well until ahead language. Kitchen wife strategy agree term. Effect bill white hold wear.
Scene skill almost describe single. Enough physical race site author modern line society.",False,0050013,2025-01-28 17:21:13,2025-02-07 17:21:13,False
0Q000010688,QT-100688,00600010763,00100010700,Quote for Lewis and Sons - Q3 2024,Approved,2024-09-14,91860.92,6070.44,92653.72,6863.24,92653.72,349.13,"Develop box wide interest too. Learn health position.
Vote answer company care relate school leave. Alone listen reach. Tax doctor whether resource defense employee local.",False,0050013,2024-08-15 17:21:13,2024-08-22 17:21:13,False
0Q000010689,QT-100689,00600010764,00100010702,"Quote for West, Edwards and Tucker - Q4 2025",Rejected,2025-02-10,290954.07,39146.94,271951.7,20144.57,271951.7,346.93,"Wish owner executive international enter. Conference administration wrong.
Republican hot avoid. Study draw fight.",False,0050016,2025-01-11 17:21:13,2025-01-27 17:21:13,False
0Q000010690,QT-100690,00600010764,00100010702,"Quote for West, Edwards and Tucker - Q4 2025",Presented to Customer,2025-03-05,280275.15,29360.5,270987.82,20073.17,270987.82,37.25,"Total meet physical few. Risk keep around decide American.
Republican happy hard finish. When case give right brother woman. Call pull develop institution structure cause drug.",False,0050016,2025-02-03 17:21:13,2025-02-06 17:21:13,False
0Q000010691,QT-100691,00600010765,00100010703,"Quote for Scott, James and Anderson - Q2 2024",Rejected,2021-07-11,12033.64,876.17,12050.07,892.6,12050.07,15.42,Care husband other current political film. Relationship how natural paper executive reveal.,False,0050013,2021-06-11 17:21:13,2021-06-30 17:21:13,False
0Q000010692,QT-100692,00600010765,00100010703,"Quote for Scott, James and Anderson - Q2 2024",Approved,2021-07-06,11739.53,115.04,12554.45,929.96,12554.45,50.15,"Threat a teacher them. Evidence world coach say. Analysis task however first happy.
Support despite ability. Old our piece try until. Just firm less charge.
Himself nature nor but woman answer.",False,0050013,2021-06-06 17:21:13,2021-06-11 17:21:13,False
0Q000010693,QT-100693,00600010768,00100010704,Quote for Sanders-Murray - Q3 2024,In Review,2025-09-25,32620.17,4278.43,30609.08,2267.34,30609.08,235.46,"War shoulder whatever party I. Point station city measure life.
Push tonight road building. Ever thing teacher purpose himself big. Military player wrong later last watch service.
Best a water.",False,0050010,2025-08-26 17:21:13,2025-08-27 17:21:13,False
0Q000010694,QT-100694,00600010769,00100010706,Quote for Murphy-Blake - Q1 2025,Approved,2026-04-24,12882.08,304.46,13583.83,1006.21,13583.83,286.97,"Center share partner all politics image. Happy process up western.
Ever other eye perhaps.
Including share would section. Purpose expert success.",False,0050009,2026-03-25 17:21:13,2026-04-10 17:21:13,False
0Q000010695,QT-100695,00600010769,00100010706,Quote for Murphy-Blake - Q1 2025,Approved,2026-04-02,11072.11,395.68,11530.54,854.11,11530.54,242.31,"Throw perhaps on expect car. Us necessary style. With nation free sing.
Culture quite myself close five cultural. Scientist peace team ever your study. Reduce your laugh may.",False,0050009,2026-03-03 17:21:13,2026-03-30 17:21:13,False
0Q000010696,QT-100696,00600010770,00100010706,Quote for Murphy-Blake - Q2 2024,Presented to Customer,2025-12-29,297598.76,13080.11,307280.14,22761.49,307280.14,51.39,Southern watch material read support. Five less brother task approach. Nature test production budget which agreement meeting discover.,False,0050009,2025-11-29 17:21:13,2025-12-27 17:21:13,False
0Q000010697,QT-100697,00600010770,00100010706,Quote for Murphy-Blake - Q2 2024,Approved,2025-12-14,275357.83,23267.18,272257.9,20167.25,272257.9,198.97,"If sound through read. Bill news economy per center.
Activity system contain air knowledge their. Stage what minute partner. College team bit environmental heart respond.",False,0050009,2025-11-14 17:21:13,2025-11-25 17:21:13,False
0Q000010698,QT-100698,00600010773,00100010709,Quote for Rocha-Marshall - Q4 2025,Accepted,2025-02-07,40728.49,4078.16,39582.36,2932.03,39582.36,334.85,Local rest trip ground. Save cup nice while president manager old system. Through claim anything walk kind serve performance exist.,False,0050013,2025-01-08 17:21:13,2025-01-31 17:21:13,False
0Q000010699,QT-100699,00600010774,00100010710,Quote for Hernandez-Perez - Q3 2024,Approved,2024-10-22,55075.94,4683.78,54423.53,4031.37,54423.53,230.18,"Commercial fear thank. Do statement itself almost trouble account.
Plant production party nor stuff share family.
Tonight president number reveal.",False,0050013,2024-09-22 17:21:13,2024-09-27 17:21:13,False
0Q000010700,QT-100700,00600010775,00100010711,Quote for Johnson-Day - Q1 2025,In Review,2021-11-06,977004.15,82544.2,966016.75,71556.8,966016.75,202.59,Design trip happen finally minute way do. Table tonight challenge school. General six ready agreement case ten.,False,0050011,2021-10-07 17:21:13,2021-10-09 17:21:13,False
0Q000010701,QT-100701,00600010775,00100010711,Quote for Johnson-Day - Q1 2025,Approved,2021-11-10,1058152.01,20232.42,1120953.16,83033.57,1120953.16,135.06,Family tell drive ever within particular. Himself house we yeah family area public.,False,0050011,2021-10-11 17:21:13,2021-10-22 17:21:13,False
0Q000010702,QT-100702,00600010776,00100010712,"Quote for Edwards, Dean and Wheeler - Q4 2025",In Review,2024-04-05,46553.46,5471.11,44368.94,3286.59,44368.94,284.09,"Big body leg instead.
The though control goal bed film phone. Allow the event talk nor teacher. Early full walk movie natural would good.
Her firm amount game. Foreign final situation send.",False,0050013,2024-03-06 17:21:13,2024-03-25 17:21:13,False
0Q000010703,QT-100703,00600010778,00100010714,Quote for Callahan Inc - Q3 2024,Presented to Customer,2021-11-28,287744.18,1645.7,308986.36,22887.88,308986.36,111.69,"Now staff special order. Ground feel picture give might meeting amount.
Think fine oil drug wait standard answer build. Analysis occur strategy where tough return campaign.",False,0050016,2021-10-29 17:21:13,2021-11-18 17:21:13,False
0Q000010704,QT-100704,00600010779,00100010715,Quote for Marks Inc - Q3 2025,Presented to Customer,2022-01-18,217564.78,4379.46,230240.15,17054.83,230240.15,179.09,Hot organization quickly PM hot dinner. None rise back degree.,False,0050017,2021-12-19 17:21:13,2021-12-22 17:21:13,False
