VBELN,POSNR,ETENR,EDATU,BMENG,VRKME,ERDAT
0001006582,000020,0001,20251021,55.762,EA,20251008
0001006582,000030,0001,20251021,9.408,KG,20251008
0001006583,000010,0001,20251012,11.393,EA,20251008
0001006583,000020,0001,20251018,1.925,EA,20251008
0001006583,000030,0001,20251021,6.376,KG,20251008
0001006583,000040,0001,20251012,31.691,EA,20251008
0001006583,000050,0001,20251021,27.025,EA,20251008
0001006583,000060,0001,20251020,3.714,EA,20251008
0001006583,000070,0001,20251012,39.097,L,20251008
0001006583,000080,0001,20251009,34.974,EA,20251008
0001006584,000010,0001,20251019,26.476,L,20251008
0001006584,000020,0001,20251022,1.898,EA,20251008
0001006584,000030,0001,20251014,25.947,EA,20251008
0001006584,000040,0001,20251013,10.99,KG,20251008
0001006584,000050,0001,20251017,64.744,EA,20251008
0001006585,000010,0001,20251013,30.062,EA,20251008
0001006585,000020,0001,20251020,41.871,EA,20251008
0001006585,000030,0001,20251018,10.5645,EA,20251008
0001006585,000030,0002,20251020,10.5645,EA,20251008
0001006585,000040,0001,20251014,2.533,KG,20251008
0001006585,000040,0002,20251010,2.533,KG,20251008
0001006585,000050,0001,20251022,3.514,L,20251008
0001006586,000010,0001,20251022,37.42,EA,20251008
0001006586,000010,0002,20251015,37.42,EA,20251008
0001006586,000020,0001,20251014,31.819,L,20251008
0001006586,000030,0001,20251016,13.663,EA,20251008
0001006586,000040,0001,20251022,127.334,L,20251008
0001006586,000050,0001,20251009,71.914,EA,20251008
0001006586,000060,0001,20251016,59.094,EA,20251008
0001006587,000010,0001,20251018,28.357,EA,20251008
0001006587,000020,0001,20251013,28.98,KG,20251008
0001006587,000030,0001,20251012,6.1315,EA,20251008
0001006587,000030,0002,20251011,6.1315,EA,20251008
0001006587,000040,0001,20251022,39.859,EA,20251008
0001006587,000040,0002,20251010,39.859,EA,20251008
0001006587,000050,0001,20251020,82.781,EA,20251008
0001006587,000060,0001,20251017,8.472,KG,20251008
0001006587,000070,0001,20251012,29.338,EA,20251008
0001006587,000080,0001,20251009,9.431,EA,20251008
0001006587,000090,0001,20251011,11.012,L,20251008
0001006588,000010,0001,20251013,44.432,L,20251008
0001006588,000020,0001,20251011,9.163,EA,20251008
0001006588,000030,0001,20251015,5.679,EA,20251008
0001006589,000010,0001,20251019,13.168,EA,20251008
0001006589,000010,0002,20251013,13.168,EA,20251008
0001006589,000020,0001,20251015,13.664,EA,20251008
0001006589,000030,0001,20251020,1.261,KG,20251008
0001006589,000030,0002,20251017,1.261,KG,20251008
0001006589,000040,0001,20251021,11.035,EA,20251008
0001006589,000050,0001,20251014,11.6095,KG,20251008
0001006589,000050,0002,20251019,11.6095,KG,20251008
0001006589,000060,0001,20251019,4.656,EA,20251008
0001006589,000070,0001,20251014,95.447,EA,20251008
0001006590,000010,0001,20251020,60.459,EA,20251008
0001006591,000010,0001,20251010,58.336,L,20251008
0001006591,000020,0001,20251018,2.463,EA,20251008
0001006591,000030,0001,20251009,12.171,EA,20251008
0001006591,000030,0002,20251011,12.171,EA,20251008
0001006591,000040,0001,20251020,1.6685,KG,20251008
0001006591,000040,0002,20251009,1.6685,KG,20251008
0001006591,000050,0001,20251013,25.851,EA,20251008
0001006592,000010,0001,20251010,71.719,EA,20251008
0001006592,000020,0001,20251022,7.675,EA,20251008
0001006592,000030,0001,20251021,14.641,EA,20251008
0001006592,000040,0001,20251019,24.415,KG,20251008
0001006592,000050,0001,20251010,41.713,KG,20251008
0001006592,000060,0001,20251014,6.741,EA,20251008
0001006592,000070,0001,20251020,502.895,EA,20251008
0001006592,000080,0001,20251013,30.668,KG,20251008
0001006592,000090,0001,20251017,109.824,L,20251008
0001006592,000100,0001,20251017,2017.775,EA,20251008
0001006593,000010,0001,20251009,8.0705,EA,20251008
0001006593,000010,0002,20251021,8.0705,EA,20251008
0001006593,000020,0001,20251014,43.3,L,20251008
0001006593,000030,0001,20251010,15.306,EA,20251008
0001006593,000040,0001,20251009,46.018,EA,20251008
0001006594,000010,0001,20251018,2.282,EA,20251008
0001006594,000020,0001,20251012,27.539,EA,20251008
0001006594,000030,0001,20251012,4.99,EA,20251008
0001006594,000040,0001,20251013,22.4525,KG,20251008
0001006594,000040,0002,20251015,22.4525,KG,20251008
0001006594,000050,0001,20251021,8.276,EA,20251008
0001006594,000060,0001,20251014,98.069,EA,20251008
0001006595,000010,0001,20251020,374.07,EA,20251008
0001006595,000020,0001,20251012,9.6605,EA,20251008
0001006595,000020,0002,20251012,9.6605,EA,20251008
0001006595,000030,0001,20251015,91.154,EA,20251008
0001006595,000040,0001,20251012,285.044,EA,20251008
0001006595,000050,0001,20251021,33.015,EA,20251008
0001006595,000060,0001,20251012,7.014,EA,20251008
0001006596,000010,0001,20251009,121.712,L,20251008
0001006596,000020,0001,20251014,45.35,EA,20251008
0001006596,000030,0001,20251016,28.434,EA,20251008
0001006596,000040,0001,20251020,21.8925,EA,20251008
0001006596,000040,0002,20251021,21.8925,EA,20251008
0001006597,000010,0001,20251014,0.5935,KG,20251008
0001006597,000010,0002,20251020,0.5935,KG,20251008
0001006597,000020,0001,20251013,31.326,KG,20251008
0001006597,000030,0001,20251012,39.587,KG,20251008
0001006597,000040,0001,20251016,29.112,EA,20251008
0001006597,000050,0001,20251020,9.771,L,20251008
0001006597,000060,0001,20251022,35.114,KG,20251008
0001006598,000010,0001,20251009,10.58,KG,20251008
0001006598,000020,0001,20251009,40.903,EA,20251008
0001006598,000030,0001,20251018,76.317,EA,20251008
0001006598,000030,0002,20251022,76.317,EA,20251008
0001006598,000040,0001,20251017,10.477,KG,20251008
0001006598,000050,0001,20251013,52.394,KG,20251008
0001006598,000060,0001,20251010,69.681,EA,20251008
0001006598,000070,0001,20251015,19.514,EA,20251008
0001006598,000080,0001,20251021,10.82,KG,20251008
0001006598,000090,0001,20251013,45.696,EA,20251008
0001006599,000010,0001,20251012,7.637,KG,20251008
0001006599,000010,0002,20251016,7.637,KG,20251008
0001006599,000020,0001,20251016,6.098,EA,20251008
0001006599,000030,0001,20251009,38.27,EA,20251008
0001006599,000040,0001,20251019,93.411,L,20251008
0001006599,000050,0001,20251019,78.584,EA,20251008
0001006599,000060,0001,20251011,89.55,EA,20251008
0001006600,000010,0001,20251010,59.107,L,20251008
0001006600,000020,0001,20251021,3.343,EA,20251008
0001006600,000030,0001,20251016,9.241,EA,20251008
0001006600,000040,0001,20251009,25.914,EA,20251008
0001006600,000050,0001,20251022,32.535,KG,20251008
0001006600,000060,0001,20251020,33.194,L,20251008
0001006601,000010,0001,20251013,7.446,EA,20251008
0001006601,000020,0001,20251016,280.015,EA,20251008
0001006601,000030,0001,20251009,8.345,L,20251008
0001006601,000040,0001,20251010,6.5365,L,20251008
0001006601,000040,0002,20251022,6.5365,L,20251008
0001006601,000050,0001,20251011,68.04,EA,20251008
0001006601,000060,0001,20251014,16.802,L,20251008
0001006602,000010,0001,20251020,183.947,EA,20251008
0001006602,000020,0001,20251020,312.416,EA,20251008
0001006603,000010,0001,20251022,37.681,KG,20251008
0001006603,000020,0001,20251018,3.6215,EA,20251008
0001006603,000020,0002,20251011,3.6215,EA,20251008
0001006603,000030,0001,20251017,5.681,EA,20251008
0001006603,000040,0001,20251019,21.157,EA,20251008
0001006604,000010,0001,20251022,1.359,EA,20251008
0001006604,000010,0002,20251021,1.359,EA,20251008
0001006604,000020,0001,20251012,13.547,EA,20251008
0001006604,000030,0001,20251022,33.465,L,20251008
0001006604,000040,0001,20251012,58.981,EA,20251008
0001006604,000050,0001,20251019,4.956,KG,20251008
0001006604,000060,0001,20251022,19.141,EA,20251008
0001006604,000070,0001,20251018,52.415,L,20251008
0001006604,000080,0001,20251020,42.942,EA,20251008
0001006605,000010,0001,20251016,8.022,KG,20251008
0001006605,000010,0002,20251010,8.022,KG,20251008
0001006605,000020,0001,20251016,41.959,KG,20251008
0001006606,000010,0001,20251019,9.743,KG,20251008
0001006606,000020,0001,20251022,26.667,EA,20251008
0001006606,000030,0001,20251022,3.835,EA,20251008
0001006606,000040,0001,20251017,8.579,EA,20251008
0001006607,000010,0001,20251014,17.024,EA,20251008
0001006607,000010,0002,20251015,17.024,EA,20251008
0001006607,000020,0001,20251017,94.403,EA,20251008
0001006607,000030,0001,20251010,11.234,EA,20251008
0001006607,000040,0001,20251016,7.974,EA,20251008
0001006607,000050,0001,20251015,21.855,EA,20251008
0001006607,000060,0001,20251018,7.653,EA,20251008
0001006607,000070,0001,20251016,5.402,EA,20251008
0001006608,000010,0001,20251014,36.77,KG,20251008
0001006608,000020,0001,20251009,64.596,EA,20251008
0001006608,000030,0001,20251014,15.276,EA,20251008
0001006608,000040,0001,20251018,52.114,L,20251008
0001006608,000050,0001,20251010,1.258,EA,20251008
0001006608,000060,0001,20251016,8.619,KG,20251008
0001006608,000070,0001,20251020,18.2135,EA,20251008
0001006608,000070,0002,20251012,18.2135,EA,20251008
0001006608,000080,0001,20251020,17.632,EA,20251008
0001006609,000010,0001,20251021,61.353,L,20251008
0001006609,000020,0001,20251018,23.082,EA,20251008
0001006609,000030,0001,20251012,321.006,EA,20251008
0001006609,000040,0001,20251009,4.372,EA,20251008
0001006609,000050,0001,20251021,27.883,EA,20251008
0001006610,000010,0001,20251020,4.801,EA,20251008
0001006610,000020,0001,20251010,130.784,EA,20251008
0001006610,000030,0001,20251009,19.75,EA,20251008
0001006611,000010,0001,20251019,32.396,EA,20251008
0001006611,000020,0001,20251014,15.705,EA,20251008
0001006611,000030,0001,20251020,36.166,L,20251008
0001006611,000040,0001,20251014,8.2395,EA,20251008
0001006611,000040,0002,20251022,8.2395,EA,20251008
0001006611,000050,0001,20251018,17.485,EA,20251008
0001006612,000010,0001,20251010,3.678,EA,20251008
0001006612,000010,0002,20251021,3.678,EA,20251008
0001006612,000020,0001,20251015,8.649,KG,20251008
0001006612,000030,0001,20251018,23.761,L,20251008
0001006612,000040,0001,20251021,13.454,EA,20251008
0001006613,000010,0001,20251017,90.424,EA,20251008
0001006613,000020,0001,20251012,54.59,KG,20251008
0001006613,000030,0001,20251012,12.033,EA,20251008
0001006613,000040,0001,20251020,6.187,EA,20251008
0001006614,000010,0001,20251019,61.787,EA,20251008
0001006614,000020,0001,20251010,13.992,EA,20251008
0001006614,000030,0001,20251016,17.262,EA,20251008
0001006614,000040,0001,20251018,10.407,KG,20251008
0001006614,000050,0001,20251012,1117.02,EA,20251008
0001006615,000010,0001,20251015,8.584,L,20251008
0001006615,000020,0001,20251013,25.932,EA,20251008
0001006615,000030,0001,20251019,8.2005,EA,20251008
0001006615,000030,0002,20251016,8.2005,EA,20251008
0001006615,000040,0001,20251009,2.543,KG,20251008
0001006616,000010,0001,20251017,71.383,EA,20251008
0001006616,000020,0001,20251018,25.49,L,20251008
0001006616,000030,0001,20251020,97.364,L,20251008
0001006616,000040,0001,20251022,31.614,EA,20251008
0001006617,000010,0001,20251013,6.075,EA,20251008
0001006617,000020,0001,20251020,33.93,EA,20251008
0001006617,000030,0001,20251013,63.836,EA,20251008
0001006618,000010,0001,20251009,27.348,EA,20251008
0001006618,000020,0001,20251015,20.059,KG,20251008
0001006618,000030,0001,20251014,9.509,EA,20251008
0001006618,000040,0001,20251020,33.454,KG,20251008
0001006618,000050,0001,20251020,117.468,EA,20251008
0001006618,000060,0001,20251021,14.881,KG,20251008
0001006619,000010,0001,20251019,39.942,EA,20251008
0001006619,000020,0001,20251013,41.695,EA,20251008
0001006619,000030,0001,20251022,29.212,L,20251008
0001006619,000040,0001,20251014,12.144,EA,20251008
0001006620,000010,0001,20251022,61.678,L,20251008
0001006620,000020,0001,20251011,21.504,EA,20251008
0001006621,000010,0001,20251020,4.819,EA,20251008
0001006621,000020,0001,20251014,38.862,EA,20251008
0001006621,000030,0001,20251018,239.758,EA,20251008
0001006621,000040,0001,20251012,4.025,EA,20251008
0001006622,000010,0001,20251022,30.703,EA,20251008
0001006622,000020,0001,20251014,38.309,EA,20251008
0001006622,000030,0001,20251016,11.062,EA,20251008
0001006622,000040,0001,20251009,10.092,EA,20251008
0001006622,000050,0001,20251019,3.555,KG,20251008
0001006622,000050,0002,20251016,3.555,KG,20251008
0001006622,000060,0001,20251022,227.081,KG,20251008
0001006622,000070,0001,20251015,150.852,KG,20251008
0001006622,000080,0001,20251022,41.789,L,20251008
0001006623,000010,0001,20251014,40.146,KG,20251008
0001006623,000020,0001,20251009,1.723,EA,20251008
0001006623,000030,0001,20251018,185.7,EA,20251008
0001006623,000040,0001,20251013,48.292,L,20251008
0001006623,000050,0001,20251015,27.635,KG,20251008
0001006624,000010,0001,20251011,19.039,EA,20251008
0001006624,000020,0001,20251022,13.073,KG,20251008
0001006624,000030,0001,20251009,1.753,EA,20251008
0001006624,000040,0001,20251016,1.143,EA,20251008
0001006624,000050,0001,20251017,10.123,KG,20251008
0001006624,000060,0001,20251019,1.699,EA,20251008
0001006624,000060,0002,20251014,1.699,EA,20251008
0001006624,000070,0001,20251015,3.013,EA,20251008
0001006624,000080,0001,20251011,75.61,EA,20251008
0001006625,000010,0001,20251019,10.026,EA,20251008
0001006625,000010,0002,20251020,10.026,EA,20251008
0001006625,000020,0001,20251011,24.441,EA,20251008
0001006625,000030,0001,20251016,12.584,EA,20251008
0001006625,000040,0001,20251010,7.911,EA,20251008
0001006625,000050,0001,20251018,53.131,KG,20251008
0001006626,000010,0001,20251019,12.634,EA,20251008
0001006626,000020,0001,20251022,14.109,EA,20251008
0001006626,000030,0001,20251011,46.846,KG,20251008
0001006626,000040,0001,20251015,58.539,EA,20251008
0001006627,000010,0001,20251009,67.212,L,20251008
0001006627,000020,0001,20251021,17.559,EA,20251008
0001006627,000030,0001,20251011,177.713,EA,20251008
0001006627,000040,0001,20251022,12.208,EA,20251008
0001006627,000050,0001,20251019,79.507,KG,20251008
0001006628,000010,0001,20251019,16.366,KG,20251008
0001006628,000020,0001,20251015,5.615,EA,20251008
0001006628,000020,0002,20251021,5.615,EA,20251008
0001006628,000030,0001,20251020,143.298,KG,20251008
0001006628,000040,0001,20251022,192.614,EA,20251008
0001006629,000010,0001,20251010,12.295,EA,20251008
0001006629,000020,0001,20251010,17.9435,KG,20251008
0001006629,000020,0002,20251017,17.9435,KG,20251008
0001006629,000030,0001,20251015,13.865,KG,20251008
0001006629,000040,0001,20251017,55.199,EA,20251008
0001006630,000010,0001,20251022,6.881,KG,20251008
0001006630,000020,0001,20251022,31.261,KG,20251008
0001006630,000030,0001,20251009,30.316,EA,20251008
0001006630,000040,0001,20251020,27.597,EA,20251008
0001006630,000050,0001,20251010,81.449,EA,20251008
0001006630,000060,0001,20251009,5.949,KG,20251008
0001006630,000070,0001,20251018,11.1305,L,20251008
0001006630,000070,0002,20251021,11.1305,L,20251008
0001006630,000080,0001,20251012,11.12,EA,20251008
0001006630,000080,0002,20251015,11.12,EA,20251008
0001006630,000090,0001,20251022,36.863,L,20251008
0001006630,000100,0001,20251009,34.587,EA,20251008
0001006631,000010,0001,20251018,4.996,EA,20251008
0001006631,000020,0001,20251019,73.336,KG,20251008
0001006631,000030,0001,20251010,166.254,EA,20251008
0001006631,000040,0001,20251018,17.662,EA,20251008
0001006632,000010,0001,20251013,57.807,KG,20251008
0001006632,000020,0001,20251022,8.011,EA,20251008
0001006632,000030,0001,20251018,5.813,EA,20251008
0001006632,000040,0001,20251009,8.787,EA,20251008
0001006632,000050,0001,20251022,7.196,L,20251008
0001006632,000060,0001,20251017,31.3,KG,20251008
0001006632,000070,0001,20251010,92.31,EA,20251008
0001006632,000080,0001,20251019,10.271,EA,20251008
0001006632,000090,0001,20251016,47.673,EA,20251008
0001006633,000010,0001,20251009,5.98,EA,20251008
0001006633,000020,0001,20251009,36.149,KG,20251008
0001006633,000030,0001,20251022,4.638,EA,20251008
0001006634,000010,0001,20251012,47.964,EA,20251008
0001006634,000020,0001,20251011,113.438,EA,20251008
0001006634,000030,0001,20251016,18.393,EA,20251008
0001006635,000010,0001,20251020,58.181,KG,20251008
0001006635,000020,0001,20251015,11.024,EA,20251008
0001006635,000030,0001,20251019,8.557,L,20251008
0001006636,000010,0001,20251011,45.027,L,20251008
0001006636,000020,0001,20251017,6.5595,EA,20251008
0001006636,000020,0002,20251009,6.5595,EA,20251008
0001006636,000030,0001,20251014,19.852,EA,20251008
0001006636,000040,0001,20251022,109.755,EA,20251008
0001006636,000050,0001,20251021,4.038,KG,20251008
0001006636,000060,0001,20251019,131.205,EA,20251008
0001006636,000070,0001,20251019,29.403,EA,20251008
0001006637,000010,0001,20251020,99.868,KG,20251008
0001006637,000020,0001,20251017,2.613,L,20251008
0001006637,000030,0001,20251016,50.247,EA,20251008
0001006637,000040,0001,20251016,32.0135,EA,20251008
0001006637,000040,0002,20251022,32.0135,EA,20251008
0001006637,000050,0001,20251016,9.179,EA,20251008
0001006637,000060,0001,20251022,32.961,EA,20251008
0001006637,000070,0001,20251016,25.343,KG,20251008
0001006637,000080,0001,20251021,15.668,EA,20251008
0001006637,000090,0001,20251009,63.702,KG,20251008
0001006638,000010,0001,20251010,6.771,EA,20251008
0001006638,000020,0001,20251013,1.248,L,20251008
0001006638,000030,0001,20251019,55.248,EA,20251008
0001006638,000040,0001,20251018,22.489,EA,20251008
0001006638,000050,0001,20251016,17.962,EA,20251008
0001006639,000010,0001,20251011,15.859,EA,20251008
0001006639,000010,0002,20251020,15.859,EA,20251008
0001006639,000020,0001,20251015,38.356,EA,20251008
0001006639,000030,0001,20251017,263.661,EA,20251008
0001006639,000040,0001,20251011,425.557,EA,20251008
0001006639,000050,0001,20251010,60.846,EA,20251008
0001006639,000060,0001,20251010,4.205,KG,20251008
0001006639,000070,0001,20251018,165.094,EA,20251008
0001006639,000080,0001,20251014,12.585,KG,20251008
0001006639,000090,0001,20251015,4.649,EA,20251008
0001006639,000100,0001,20251019,11.828,EA,20251008
0001006640,000010,0001,20251019,11.164,EA,20251008
0001006640,000020,0001,20251021,21.157,KG,20251008
0001006640,000030,0001,20251020,31.746,EA,20251008
0001006641,000010,0001,20251018,3.371,EA,20251008
0001006641,000020,0001,20251015,74.427,EA,20251008
0001006641,000030,0001,20251013,42.71,EA,20251008
0001006641,000040,0001,20251015,4.273,EA,20251008
0001006641,000050,0001,20251009,11.669,EA,20251008
