MATNR,MTART,MATKL,MEINS,MTPOS_MARA,PRDHA,ERNAM,ERSDA,LAEDA
000000000000001886,FERT,MACH,EA,NORM,000000000000000017,SYSUSER,20241122,20250925
000000000000001887,HAWA,MACH,L,NORM,000000000000000012,SYSUSER,20230814,20251021
000000000000001888,FERT,CONS,EA,NORM,000000000000000002,SYSUSER,20240715,20251014
000000000000001889,FERT,PART,KG,NORM,000000000000000010,SYSUSER,20230813,20250717
000000000000001890,HAWA,MACH,EA,NORM,000000000000000020,SYSUSER,20240316,20251007
000000000000001891,FERT,ELEC,EA,NORM,000000000000000004,SYSUSER,20240219,20250808
000000000000001892,HAWA,TOOL,KG,NORM,000000000000000013,SYSUSER,20240324,20250725
000000000000001893,HAWA,ELEC,EA,NORM,000000000000000009,SYSUSER,20230921,20250907
000000000000001894,FERT,CONS,EA,NORM,000000000000000003,SYSUSER,20250110,20250905
000000000000001895,FERT,TOOL,KG,NORM,000000000000000007,SYSUSER,20240301,20250825
000000000000001896,FERT,CONS,EA,NORM,000000000000000004,SYSUSER,20250227,20251004
000000000000001897,FERT,ELEC,KG,NORM,000000000000000002,SYSUSER,20250101,20250926
000000000000001898,ROH,TOOL,EA,NORM,000000000000000013,SYSUSER,20250614,20250902
000000000000001899,FERT,MACH,EA,NORM,000000000000000009,SYSUSER,20230527,20251023
000000000000001900,ROH,CONS,EA,NORM,000000000000000010,SYSUSER,20241014,20250902
000000000000001901,FERT,ELEC,EA,NORM,000000000000000016,SYSUSER,20241202,20250721
000000000000001902,HAWA,TOOL,KG,NORM,000000000000000006,SYSUSER,20230830,20250929
000000000000001903,FERT,TOOL,KG,NORM,000000000000000001,SYSUSER,20230603,20250928
000000000000001904,FERT,TOOL,EA,NORM,000000000000000010,SYSUSER,20250511,20251002
000000000000001905,FERT,CONS,EA,NORM,000000000000000016,SYSUSER,20240424,20250807
000000000000001906,FERT,TOOL,EA,NORM,000000000000000009,SYSUSER,20240303,20250728
000000000000001907,FERT,TOOL,EA,NORM,000000000000000004,SYSUSER,20240819,20250827
000000000000001908,FERT,TOOL,KG,NORM,000000000000000016,SYSUSER,20241107,20250831
000000000000001909,FERT,ELEC,EA,NORM,000000000000000018,SYSUSER,20240529,20250717
000000000000001910,FERT,ELEC,EA,NORM,000000000000000012,SYSUSER,20250605,20250808
000000000000001911,HAWA,TOOL,EA,NORM,000000000000000013,SYSUSER,20230626,20250906
000000000000001912,FERT,ELEC,KG,NORM,000000000000000006,SYSUSER,20230711,20250914
000000000000001913,HAWA,MACH,EA,NORM,000000000000000014,SYSUSER,20240609,20250807
000000000000001914,FERT,TOOL,L,NORM,000000000000000014,SYSUSER,20230618,20250812
000000000000001915,FERT,CONS,KG,NORM,000000000000000001,SYSUSER,20231117,20250817
000000000000001916,HAWA,CONS,KG,NORM,000000000000000008,SYSUSER,20240127,20250803
000000000000001917,FERT,CONS,KG,NORM,000000000000000011,SYSUSER,20230202,20250726
000000000000001918,FERT,TOOL,EA,NORM,000000000000000014,SYSUSER,20230504,20251020
000000000000001919,ROH,ELEC,EA,NORM,000000000000000007,SYSUSER,20240131,20251011
000000000000001920,ROH,ELEC,KG,NORM,000000000000000007,SYSUSER,20240411,20250827
000000000000001921,ROH,PART,EA,NORM,000000000000000015,SYSUSER,20230324,20251019
000000000000001922,FERT,PART,EA,NORM,000000000000000003,SYSUSER,20230131,20250923
000000000000001923,FERT,PART,KG,NORM,000000000000000015,SYSUSER,20240202,20250817
000000000000001924,FERT,PART,EA,NORM,000000000000000009,SYSUSER,20240607,20250722
000000000000001925,FERT,TOOL,EA,NORM,000000000000000014,SYSUSER,20250607,20250814
000000000000001926,FERT,CONS,KG,NORM,000000000000000013,SYSUSER,20240616,20250819
000000000000001927,FERT,CONS,KG,NORM,000000000000000004,SYSUSER,20230526,20250805
000000000000001928,FERT,PART,KG,NORM,000000000000000009,SYSUSER,20250528,20250930
000000000000001929,FERT,CONS,EA,NORM,000000000000000009,SYSUSER,20240922,20250829
000000000000001930,FERT,MACH,EA,NORM,000000000000000004,SYSUSER,20240605,20250916
000000000000001931,FERT,TOOL,L,NORM,000000000000000016,SYSUSER,20230517,20250918
000000000000001932,FERT,PART,L,NORM,000000000000000002,SYSUSER,20240401,20251003
000000000000001933,FERT,MACH,EA,NORM,000000000000000004,SYSUSER,20240511,20250917
000000000000001934,FERT,PART,EA,NORM,000000000000000018,SYSUSER,20231029,20251018
000000000000001935,FERT,ELEC,L,NORM,000000000000000008,SYSUSER,20230811,20250819
000000000000001936,FERT,CONS,EA,NORM,000000000000000014,SYSUSER,20250222,20250826
000000000000001937,FERT,PART,KG,NORM,000000000000000006,SYSUSER,20230321,20250803
000000000000001938,FERT,PART,L,NORM,000000000000000010,SYSUSER,20240411,20251013
000000000000001939,FERT,CONS,EA,NORM,000000000000000016,SYSUSER,20230709,20250821
000000000000001940,FERT,ELEC,EA,NORM,000000000000000002,SYSUSER,20250324,20251001
000000000000001941,HAWA,TOOL,EA,NORM,000000000000000001,SYSUSER,20230512,20250811
000000000000001942,ROH,CONS,EA,NORM,000000000000000020,SYSUSER,20230805,20250816
000000000000001943,FERT,MACH,EA,NORM,000000000000000019,SYSUSER,20250301,20250904
000000000000001944,ROH,ELEC,EA,NORM,000000000000000012,SYSUSER,20240520,20250913
000000000000001945,HAWA,MACH,KG,NORM,000000000000000011,SYSUSER,20240412,20251021
000000000000001946,FERT,MACH,EA,NORM,000000000000000012,SYSUSER,20250115,20250827
000000000000001947,FERT,PART,L,NORM,000000000000000014,SYSUSER,20231121,20250725
000000000000001948,FERT,MACH,EA,NORM,000000000000000010,SYSUSER,20241223,20250827
000000000000001949,HAWA,MACH,KG,NORM,000000000000000011,SYSUSER,20250416,20250922
000000000000001950,HAWA,TOOL,KG,NORM,000000000000000003,SYSUSER,20240820,20250728
000000000000001951,HAWA,PART,EA,NORM,000000000000000012,SYSUSER,20230922,20250725
000000000000001952,ROH,CONS,EA,NORM,000000000000000020,SYSUSER,20230424,20251004
000000000000001953,FERT,PART,EA,NORM,000000000000000015,SYSUSER,20230713,20250723
000000000000001954,FERT,MACH,EA,NORM,000000000000000015,SYSUSER,20250313,20251013
000000000000001955,FERT,MACH,L,NORM,000000000000000020,SYSUSER,20250323,20250726
000000000000001956,FERT,MACH,EA,NORM,000000000000000008,SYSUSER,20240413,20250804
000000000000001957,ROH,MACH,EA,NORM,000000000000000008,SYSUSER,20240711,20251014
000000000000001958,FERT,CONS,EA,NORM,000000000000000005,SYSUSER,20240128,20250726
000000000000001959,FERT,MACH,EA,NORM,000000000000000018,SYSUSER,20240619,20250723
000000000000001960,FERT,PART,KG,NORM,000000000000000015,SYSUSER,20230429,20250820
000000000000001961,FERT,PART,KG,NORM,000000000000000003,SYSUSER,20231030,20251004
000000000000001962,FERT,ELEC,EA,NORM,000000000000000018,SYSUSER,20240625,20250815
000000000000001963,FERT,PART,EA,NORM,000000000000000003,SYSUSER,20240623,20251019
000000000000001964,FERT,PART,EA,NORM,000000000000000020,SYSUSER,20230523,20251003
000000000000001965,FERT,PART,EA,NORM,000000000000000011,SYSUSER,20240808,20250813
000000000000001966,HAWA,PART,L,NORM,000000000000000010,SYSUSER,20230206,20250801
000000000000001967,FERT,PART,KG,NORM,000000000000000010,SYSUSER,20230215,20251005
000000000000001968,FERT,TOOL,KG,NORM,000000000000000008,SYSUSER,20250201,20251006
000000000000001969,FERT,PART,KG,NORM,000000000000000014,SYSUSER,20250115,20250718
000000000000001970,HAWA,MACH,L,NORM,000000000000000012,SYSUSER,20230719,20251018
000000000000001971,FERT,ELEC,EA,NORM,000000000000000008,SYSUSER,20240514,20250915
000000000000001972,FERT,CONS,EA,NORM,000000000000000011,SYSUSER,20240904,20250723
000000000000001973,FERT,MACH,KG,NORM,000000000000000006,SYSUSER,20230522,20250828
000000000000001974,FERT,TOOL,EA,NORM,000000000000000018,SYSUSER,20240925,20250805
000000000000001975,FERT,ELEC,EA,NORM,000000000000000002,SYSUSER,20250113,20251009
000000000000001976,FERT,MACH,KG,NORM,000000000000000002,SYSUSER,20250305,20250929
000000000000001977,HAWA,CONS,EA,NORM,000000000000000018,SYSUSER,20250714,20250806
000000000000001978,FERT,TOOL,EA,NORM,000000000000000008,SYSUSER,20230526,20250922
000000000000001979,HAWA,ELEC,L,NORM,000000000000000017,SYSUSER,20250705,20250827
000000000000001980,FERT,PART,L,NORM,000000000000000006,SYSUSER,20240224,20250822
000000000000001981,FERT,MACH,EA,NORM,000000000000000013,SYSUSER,20240108,20251024
000000000000001982,FERT,MACH,EA,NORM,000000000000000016,SYSUSER,20231103,20250822
000000000000001983,FERT,ELEC,EA,NORM,000000000000000018,SYSUSER,20241116,20250927
000000000000001984,FERT,ELEC,EA,NORM,000000000000000010,SYSUSER,20231123,20250801
000000000000001985,FERT,MACH,KG,NORM,000000000000000006,SYSUSER,20240317,20250827
000000000000001986,FERT,PART,EA,NORM,000000000000000017,SYSUSER,20240524,20250829
000000000000001987,FERT,PART,EA,NORM,000000000000000006,SYSUSER,20250427,20250809
000000000000001988,FERT,TOOL,KG,NORM,000000000000000009,SYSUSER,20231111,20251024
000000000000001989,HAWA,PART,EA,NORM,000000000000000005,SYSUSER,20241109,20250815
000000000000001990,FERT,MACH,EA,NORM,000000000000000019,SYSUSER,20241006,20250806
000000000000001991,FERT,TOOL,KG,NORM,000000000000000019,SYSUSER,20231013,20250814
000000000000001992,ROH,ELEC,EA,NORM,000000000000000007,SYSUSER,20230331,20250928
000000000000001993,HAWA,ELEC,EA,NORM,000000000000000012,SYSUSER,20250528,20251001
000000000000001994,FERT,ELEC,EA,NORM,000000000000000015,SYSUSER,20250216,20251017
000000000000001995,FERT,TOOL,EA,NORM,000000000000000017,SYSUSER,20230918,20250910
000000000000001996,ROH,MACH,KG,NORM,000000000000000016,SYSUSER,20250610,20251006
000000000000001997,FERT,PART,L,NORM,000000000000000008,SYSUSER,20230224,20251020
000000000000001998,HAWA,CONS,L,NORM,000000000000000005,SYSUSER,20230903,20250812
000000000000001999,FERT,MACH,KG,NORM,000000000000000017,SYSUSER,20230312,20250808
000000000000002000,FERT,MACH,EA,NORM,000000000000000002,SYSUSER,20240915,20250912
