VBELN,FKART,FKDAT,ERDAT,ERZET,ERNAM,KUNAG,KUNRG,VKORG,NETWR,WAERK,FKSTO,VBUND,RFBSK
9000003428,F2,20251026,20251026,100300,BILLUSER,0000101268,0000101268,2000,0,EUR,,,A
9000003429,F2,20251021,20251021,092900,BILLUSER,0000101900,0000101900,3000,0,EUR,,,A
9000003430,F2,20251029,20251029,125300,BILLUSER,0000104826,0000104826,1000,0,USD,,,A
9000003431,F2,20251009,20251009,090700,BILLUSER,0000101352,0000101352,2000,0,EUR,,,C
9000003432,F2,20251012,20251012,092400,BILLUSER,0000102059,0000102059,1000,0,USD,,,B
9000003433,F2,20251013,20251013,113600,BILLUSER,0000100728,0000100728,1000,0,USD,,,A
9000003434,F2,20251017,20251017,130600,BILLUSER,0000101337,0000101337,1000,0,USD,,,C
9000003435,F2,20251019,20251019,093400,BILLUSER,0000101228,0000101228,2000,0,EUR,,,C
9000003436,F2,20251022,20251022,141900,BILLUSER,0000102698,0000102698,2000,0,EUR,,,A
9000003437,F2,20251004,20251004,172800,BILLUSER,0000103983,0000103983,3000,0,EUR,,,A
9000003438,F2,20251005,20251005,155800,BILLUSER,0000102046,0000102046,1000,0,USD,,,A
9000003439,F2,20251014,20251014,082900,BILLUSER,0000100402,0000100402,1000,0,USD,,,C
9000003440,F2,20251018,20251018,122900,BILLUSER,0000100208,0000100208,2000,0,EUR,,,A
9000003441,F2,20251012,20251012,103100,BILLUSER,0000100144,0000100144,1000,0,USD,,,A
9000003442,F2,20251018,20251018,125400,BILLUSER,0000100650,0000100650,1000,0,USD,,,A
9000003443,F2,20251004,20251004,130400,BILLUSER,0000101334,0000101334,1000,0,USD,,,A
9000003444,F2,20251025,20251025,143900,BILLUSER,0000101450,0000101450,1000,0,USD,,,A
9000003445,F2,20251004,20251004,120600,BILLUSER,0000101032,0000101032,1000,0,USD,,,C
9000003446,F2,20251017,20251017,155000,BILLUSER,0000103761,0000103761,1000,0,USD,,,A
9000003447,F2,20251008,20251008,121100,BILLUSER,0000100362,0000100362,3000,0,EUR,,,C
9000003448,F2,20251014,20251014,162800,BILLUSER,0000100226,0000100226,3000,0,EUR,,,A
9000003449,F2,20251010,20251010,134700,BILLUSER,0000100158,0000100158,1000,0,USD,,,C
9000003450,F2,20251023,20251023,105600,BILLUSER,0000104584,0000104584,2000,0,EUR,,,A
9000003451,F8,20251012,20251012,121300,BILLUSER,0000104400,0000104400,2000,0,EUR,,,B
9000003452,F2,20251017,20251017,173700,BILLUSER,0000102383,0000102383,3000,0,EUR,,,A
9000003453,F2,20251009,20251009,165500,BILLUSER,0000101951,0000101951,3000,0,EUR,,,B
9000003454,F2,20251016,20251016,142100,BILLUSER,0000102223,0000102223,1000,0,USD,,,A
9000003455,F2,20250927,20250927,134600,BILLUSER,0000101177,0000101177,1000,0,USD,,,A
9000003456,F2,20251101,20251101,160100,BILLUSER,0000103359,0000103359,2000,0,EUR,,,C
9000003457,F2,20251024,20251024,081300,BILLUSER,0000101327,0000101327,2000,0,EUR,,,B
9000003458,F2,20251031,20251031,152000,BILLUSER,0000104673,0000104673,2000,0,EUR,,,A
9000003459,F2,20251020,20251020,112000,BILLUSER,0000100675,0000100675,1000,0,USD,,,A
9000003460,F2,20251029,20251029,140800,BILLUSER,0000100714,0000100714,1000,0,USD,,,A
9000003461,F2,20251020,20251020,124700,BILLUSER,0000104902,0000104902,2000,0,EUR,,,A
9000003462,F2,20251002,20251002,125000,BILLUSER,0000103395,0000103395,1000,0,USD,,,B
9000003463,F2,20251008,20251008,121500,BILLUSER,0000104844,0000104844,2000,0,EUR,,,A
9000003464,F2,20251017,20251017,170300,BILLUSER,0000101093,0000101093,1000,0,USD,,,A
9000003465,F2,20251014,20251014,115700,BILLUSER,0000101543,0000101543,2000,0,EUR,,,B
9000003466,F2,20251023,20251023,141800,BILLUSER,0000104248,0000104248,1000,0,USD,,,A
9000003467,F2,20251006,20251006,165900,BILLUSER,0000101853,0000101853,1000,0,USD,,,C
9000003468,F2,20251003,20251003,140000,BILLUSER,0000101158,0000101158,1000,0,USD,,,A
9000003469,F2,20250930,20250930,094400,BILLUSER,0000104470,0000104470,2000,0,EUR,,,C
9000003470,F2,20251025,20251025,150500,BILLUSER,0000104028,0000104028,1000,0,USD,,,A
9000003471,F2,20251014,20251014,090000,BILLUSER,0000101352,0000101352,2000,0,EUR,,,C
9000003472,F2,20251006,20251006,081400,BILLUSER,0000100016,0000100016,1000,0,USD,,,A
9000003473,F2,20251024,20251024,164000,BILLUSER,0000101306,0000101306,3000,0,EUR,,,A
9000003474,F2,20251024,20251024,131700,BILLUSER,0000102018,0000102018,1000,0,USD,,,A
9000003475,F2,20251003,20251003,142600,BILLUSER,0000101329,0000101329,1000,0,USD,,,C
9000003476,F2,20251019,20251019,141300,BILLUSER,0000101238,0000101238,2000,0,EUR,,,A
9000003477,F2,20251004,20251004,085400,BILLUSER,0000104199,0000104199,1000,0,USD,,,A
9000003478,F2,20251011,20251011,152800,BILLUSER,0000102361,0000102361,2000,0,EUR,,,C
9000003479,F2,20251021,20251021,144500,BILLUSER,0000102808,0000102808,2000,0,EUR,,,A
9000003480,F2,20251005,20251005,140700,BILLUSER,0000101372,0000101372,2000,0,EUR,,,A
9000003481,F2,20251026,20251026,090600,BILLUSER,0000103709,0000103709,2000,0,EUR,,,B
9000003482,F2,20251010,20251010,082300,BILLUSER,0000100969,0000100969,1000,0,USD,,,B
9000003483,F2,20251003,20251003,135800,BILLUSER,0000101638,0000101638,2000,0,EUR,,,B
9000003484,F2,20251018,20251018,113000,BILLUSER,0000104915,0000104915,1000,0,USD,,,A
9000003485,F2,20251015,20251015,164300,BILLUSER,0000103362,0000103362,2000,0,EUR,,,A
9000003486,F2,20251011,20251011,134000,BILLUSER,0000103934,0000103934,1000,0,USD,,,B
9000003487,F2,20251017,20251017,150600,BILLUSER,0000103522,0000103522,1000,0,USD,,,A
9000003488,F2,20251017,20251017,135500,BILLUSER,0000102308,0000102308,1000,0,USD,,,A
9000003489,F2,20251027,20251027,162600,BILLUSER,0000102696,0000102696,2000,0,EUR,,,B
9000003490,F2,20251002,20251002,145800,BILLUSER,0000100571,0000100571,1000,0,USD,,,A
9000003491,F2,20251010,20251010,132900,BILLUSER,0000102255,0000102255,1000,0,USD,,,A
9000003492,F2,20251024,20251024,114700,BILLUSER,0000103166,0000103166,1000,0,USD,,,C
9000003493,F2,20251007,20251007,082200,BILLUSER,0000100426,0000100426,1000,0,USD,,,A
9000003494,F2,20251014,20251014,142700,BILLUSER,0000103060,0000103060,1000,0,USD,,,C
9000003495,F2,20251012,20251012,112100,BILLUSER,0000100378,0000100378,2000,0,EUR,,,A
9000003496,F2,20251003,20251003,115000,BILLUSER,0000103928,0000103928,1000,0,USD,,,A
9000003497,F2,20251020,20251020,162000,BILLUSER,0000102685,0000102685,1000,0,USD,,,B
9000003498,F2,20251020,20251020,100400,BILLUSER,0000104534,0000104534,1000,0,USD,,,C
9000003499,F2,20251012,20251012,154000,BILLUSER,0000100651,0000100651,2000,0,EUR,,,A
9000003500,F8,20251030,20251030,162300,BILLUSER,0000101928,0000101928,2000,0,EUR,,,A
9000003501,F8,20251025,20251025,094800,BILLUSER,0000103179,0000103179,1000,0,USD,,,A
9000003502,F2,20251003,20251003,101800,BILLUSER,0000104144,0000104144,1000,0,USD,,,B
9000003503,F2,20251014,20251014,125600,BILLUSER,0000103887,0000103887,3000,0,EUR,,,A
9000003504,F2,20251024,20251024,110700,BILLUSER,0000102334,0000102334,2000,0,EUR,,,A
9000003505,F2,20251024,20251024,133200,BILLUSER,0000100335,0000100335,1000,0,USD,,,B
9000003506,F2,20251029,20251029,091900,BILLUSER,0000103472,0000103472,1000,0,USD,,,B
9000003507,F2,20251004,20251004,144300,BILLUSER,0000104927,0000104927,1000,0,USD,,,C
9000003508,F8,20251002,20251002,122700,BILLUSER,0000100869,0000100869,2000,0,EUR,,,C
9000003509,F2,20251024,20251024,101800,BILLUSER,0000100106,0000100106,3000,0,EUR,,,A
9000003510,F8,20251002,20251002,082300,BILLUSER,0000101766,0000101766,1000,0,USD,,,A
9000003511,F2,20251008,20251008,090000,BILLUSER,0000104456,0000104456,3000,0,EUR,,,A
9000003512,F2,20251024,20251024,125400,BILLUSER,0000104318,0000104318,1000,0,USD,,,C
9000003513,F2,20251004,20251004,160200,BILLUSER,0000101478,0000101478,1000,0,USD,,,A
9000003514,F2,20251002,20251002,122500,BILLUSER,0000104544,0000104544,1000,0,USD,,,A
9000003515,F2,20251025,20251025,102300,BILLUSER,0000100604,0000100604,1000,0,USD,,,A
9000003516,F2,20251012,20251012,143800,BILLUSER,0000104783,0000104783,1000,0,USD,,,A
9000003517,F2,20251013,20251013,160500,BILLUSER,0000101175,0000101175,1000,0,USD,,,C
9000003518,F2,20251010,20251010,114600,BILLUSER,0000103119,0000103119,1000,0,USD,,,A
9000003519,F2,20251003,20251003,153200,BILLUSER,0000103131,0000103131,1000,0,USD,,,B
9000003520,F2,20251006,20251006,133800,BILLUSER,0000102109,0000102109,3000,0,EUR,,,A
9000003521,F2,20251010,20251010,080900,BILLUSER,0000101136,0000101136,1000,0,USD,,,A
9000003522,F2,20251021,20251021,111800,BILLUSER,0000100950,0000100950,1000,0,USD,,,A
9000003523,F8,20251017,20251017,094500,BILLUSER,0000103211,0000103211,1000,0,USD,,,A
9000003524,F2,20251017,20251017,154100,BILLUSER,0000104567,0000104567,1000,0,USD,,,A
9000003525,F2,20251012,20251012,090600,BILLUSER,0000101657,0000101657,1000,0,USD,,,A
9000003526,F2,20251021,20251021,132700,BILLUSER,0000101118,0000101118,2000,0,EUR,,,B
9000003527,F2,20251025,20251025,144700,BILLUSER,0000104625,0000104625,2000,0,EUR,,,A
9000003528,F2,20251028,20251028,105700,BILLUSER,0000103740,0000103740,2000,0,EUR,,,B
9000003529,F2,20251029,20251029,104700,BILLUSER,0000100292,0000100292,2000,0,EUR,,,A
9000003530,F2,20251007,20251007,092000,BILLUSER,0000104736,0000104736,2000,0,EUR,,,B
9000003531,F2,20251020,20251020,125400,BILLUSER,0000100261,0000100261,1000,0,USD,,,A
9000003532,F2,20251011,20251011,083900,BILLUSER,0000100856,0000100856,1000,0,USD,,,B
9000003533,F2,20251029,20251029,170900,BILLUSER,0000102823,0000102823,1000,0,USD,,,A
9000003534,F2,20251018,20251018,080700,BILLUSER,0000100436,0000100436,1000,0,USD,,,A
9000003535,F2,20251020,20251020,171700,BILLUSER,0000104065,0000104065,1000,0,USD,,,A
9000003536,F2,20250930,20250930,141800,BILLUSER,0000101862,0000101862,2000,0,EUR,,,A
9000003537,F2,20251027,20251027,140400,BILLUSER,0000104772,0000104772,3000,0,EUR,,,A
9000003538,F2,20251022,20251022,133600,BILLUSER,0000101898,0000101898,1000,0,USD,,,B
9000003539,F8,20251025,20251025,143600,BILLUSER,0000100336,0000100336,1000,0,USD,,,A
9000003540,F2,20251018,20251018,174700,BILLUSER,0000104220,0000104220,1000,0,USD,,,A
9000003541,F2,20251008,20251008,152900,BILLUSER,0000103405,0000103405,1000,0,USD,,,A
9000003542,F2,20251019,20251019,110600,BILLUSER,0000102754,0000102754,1000,0,USD,,,A
9000003543,F2,20251027,20251027,125400,BILLUSER,0000103715,0000103715,1000,0,USD,,,A
9000003544,F2,20251005,20251005,123900,BILLUSER,0000100930,0000100930,3000,0,EUR,,,A
9000003545,F2,20251011,20251011,105200,BILLUSER,0000101226,0000101226,1000,0,USD,,,A
9000003546,F2,20251010,20251010,171800,BILLUSER,0000104108,0000104108,1000,0,USD,,,A
9000003547,F2,20251020,20251020,084200,BILLUSER,0000104486,0000104486,1000,0,USD,,,A
9000003548,F2,20251018,20251018,105700,BILLUSER,0000103142,0000103142,1000,0,USD,,,A
9000003549,F2,20251004,20251004,114400,BILLUSER,0000101932,0000101932,1000,0,USD,,,B
9000003550,F2,20251014,20251014,145000,BILLUSER,0000103512,0000103512,2000,0,EUR,,,A
9000003551,F2,20251016,20251016,091700,BILLUSER,0000103801,0000103801,1000,0,USD,,,A
9000003552,F2,20251017,20251017,081500,BILLUSER,0000103638,0000103638,1000,0,USD,,,A
9000003553,F2,20251009,20251009,090600,BILLUSER,0000103081,0000103081,1000,0,USD,,,A
9000003554,F2,20251028,20251028,084500,BILLUSER,0000102394,0000102394,1000,0,USD,,,B
9000003555,F2,20251004,20251004,154700,BILLUSER,0000103786,0000103786,1000,0,USD,,,A
9000003556,F2,20251018,20251018,155700,BILLUSER,0000104886,0000104886,1000,0,USD,,,A
9000003557,F2,20251014,20251014,120200,BILLUSER,0000103801,0000103801,1000,0,USD,,,B
9000003558,F2,20250928,20250928,160400,BILLUSER,0000101314,0000101314,2000,0,EUR,,,B
9000003559,F2,20251009,20251009,094400,BILLUSER,0000104547,0000104547,2000,0,EUR,,,A
9000003560,F2,20250928,20250928,161300,BILLUSER,0000101899,0000101899,1000,0,USD,,,B
9000003561,F2,20251027,20251027,101200,BILLUSER,0000104614,0000104614,1000,0,USD,,,A
9000003562,F8,20251003,20251003,093000,BILLUSER,0000101663,0000101663,1000,0,USD,,,A
9000003563,F2,20251026,20251026,151600,BILLUSER,0000104106,0000104106,1000,0,USD,,,A
9000003564,F2,20251018,20251018,162100,BILLUSER,0000100169,0000100169,1000,0,USD,,,A
9000003565,F2,20251025,20251025,122700,BILLUSER,0000104846,0000104846,2000,0,EUR,,,A
9000003566,F2,20251012,20251012,155800,BILLUSER,0000104457,0000104457,2000,0,EUR,,,A
9000003567,F2,20251004,20251004,130900,BILLUSER,0000100345,0000100345,2000,0,EUR,,,A
9000003568,F2,20251008,20251008,123800,BILLUSER,0000101498,0000101498,3000,0,EUR,,,B
9000003569,F2,20250930,20250930,112700,BILLUSER,0000104355,0000104355,1000,0,USD,,,A
9000003570,F2,20251025,20251025,114500,BILLUSER,0000104374,0000104374,1000,0,USD,,,A
9000003571,F2,20251006,20251006,153100,BILLUSER,0000102176,0000102176,2000,0,EUR,,,A
9000003572,F2,20251024,20251024,165100,BILLUSER,0000100650,0000100650,2000,0,EUR,,,A
9000003573,F2,20251015,20251015,152400,BILLUSER,0000104076,0000104076,1000,0,USD,,,A
9000003574,F2,20251013,20251013,102900,BILLUSER,0000101771,0000101771,1000,0,USD,,,A
9000003575,F2,20251026,20251026,133100,BILLUSER,0000100105,0000100105,2000,0,EUR,,,C
9000003576,F2,20251013,20251013,121300,BILLUSER,0000101470,0000101470,1000,0,USD,,,A
9000003577,F2,20251005,20251005,090700,BILLUSER,0000104237,0000104237,3000,0,EUR,,,A
9000003578,F2,20251001,20251001,125000,BILLUSER,0000104312,0000104312,1000,0,USD,,,A
9000003579,F2,20251103,20251103,144600,BILLUSER,0000103011,0000103011,1000,0,USD,,,C
9000003580,F2,20251023,20251023,105000,BILLUSER,0000104470,0000104470,1000,0,USD,,,A
9000003581,F2,20251003,20251003,113300,BILLUSER,0000104355,0000104355,2000,0,EUR,,,A
9000003582,F2,20251015,20251015,165500,BILLUSER,0000101852,0000101852,2000,0,EUR,,,A
9000003583,F2,20251020,20251020,104400,BILLUSER,0000104238,0000104238,1000,0,USD,,,A
9000003584,F2,20251018,20251018,132100,BILLUSER,0000102009,0000102009,1000,0,USD,,,A
9000003585,F2,20251009,20251009,161200,BILLUSER,0000103358,0000103358,1000,0,USD,,,A
9000003586,F2,20251020,20251020,083100,BILLUSER,0000104151,0000104151,2000,0,EUR,,,B
9000003587,F2,20251009,20251009,155800,BILLUSER,0000104453,0000104453,1000,0,USD,,,A
9000003588,F2,20251016,20251016,121900,BILLUSER,0000104232,0000104232,2000,0,EUR,,,A
9000003589,F2,20251021,20251021,140100,BILLUSER,0000103187,0000103187,1000,0,USD,,,A
9000003590,F2,20251021,20251021,174900,BILLUSER,0000102337,0000102337,1000,0,USD,,,C
9000003591,F2,20251008,20251008,084100,BILLUSER,0000103489,0000103489,1000,0,USD,,,A
9000003592,F2,20251007,20251007,170100,BILLUSER,0000103189,0000103189,2000,0,EUR,,,B
9000003593,F2,20251020,20251020,141800,BILLUSER,0000101636,0000101636,1000,0,USD,,,A
9000003594,F2,20251025,20251025,161500,BILLUSER,0000100841,0000100841,1000,0,USD,,,B
9000003595,F2,20251022,20251022,164800,BILLUSER,0000100793,0000100793,3000,0,EUR,,,A
9000003596,F2,20251013,20251013,085700,BILLUSER,0000101170,0000101170,1000,0,USD,,,A
9000003597,F2,20251015,20251015,120200,BILLUSER,0000104975,0000104975,1000,0,USD,,,A
9000003598,F2,20251017,20251017,152300,BILLUSER,0000104488,0000104488,3000,0,EUR,,,A
9000003599,F2,20251005,20251005,081300,BILLUSER,0000102624,0000102624,2000,0,EUR,,,A
9000003600,F2,20251023,20251023,123000,BILLUSER,0000100944,0000100944,2000,0,EUR,,,A
9000003601,F2,20251013,20251013,174900,BILLUSER,0000102422,0000102422,1000,0,USD,,,C
9000003602,F8,20251025,20251025,090000,BILLUSER,0000101093,0000101093,2000,0,EUR,,,A
9000003603,F2,20251023,20251023,081700,BILLUSER,0000104163,0000104163,1000,0,USD,,,A
9000003604,F2,20251028,20251028,145600,BILLUSER,0000100567,0000100567,2000,0,EUR,,,A
9000003605,F2,20251017,20251017,125600,BILLUSER,0000104894,0000104894,1000,0,USD,,,A
9000003606,F2,20251008,20251008,095300,BILLUSER,0000104034,0000104034,2000,0,EUR,,,A
9000003607,F2,20251019,20251019,084800,BILLUSER,0000103461,0000103461,1000,0,USD,,,A
9000003608,F2,20251009,20251009,125200,BILLUSER,0000102517,0000102517,2000,0,EUR,,,C
9000003609,F2,20251011,20251011,100900,BILLUSER,0000103787,0000103787,1000,0,USD,,,B
9000003610,F2,20251002,20251002,132800,BILLUSER,0000103521,0000103521,1000,0,USD,,,B
9000003611,F2,20251007,20251007,153900,BILLUSER,0000102169,0000102169,1000,0,USD,,,A
9000003612,F2,20251003,20251003,101700,BILLUSER,0000101625,0000101625,2000,0,EUR,,,B
9000003613,F2,20251018,20251018,111400,BILLUSER,0000102873,0000102873,1000,0,USD,,,B
9000003614,F2,20251011,20251011,090600,BILLUSER,0000102593,0000102593,1000,0,USD,,,A
9000003615,F2,20251028,20251028,155300,BILLUSER,0000104984,0000104984,1000,0,USD,,,A
9000003616,F2,20251013,20251013,094800,BILLUSER,0000100152,0000100152,1000,0,USD,,,A
9000003617,F2,20251018,20251018,174700,BILLUSER,0000102390,0000102390,3000,0,EUR,,,B
9000003618,F8,20251014,20251014,092300,BILLUSER,0000101301,0000101301,1000,0,USD,,,A
9000003619,F2,20251021,20251021,144000,BILLUSER,0000103223,0000103223,2000,0,EUR,,,A
9000003620,F2,20251004,20251004,104800,BILLUSER,0000101345,0000101345,1000,0,USD,,,C
9000003621,F2,20251005,20251005,140000,BILLUSER,0000101260,0000101260,1000,0,USD,,,C
9000003622,F2,20251011,20251011,160500,BILLUSER,0000101009,0000101009,1000,0,USD,,,A
9000003623,F2,20251015,20251015,134100,BILLUSER,0000101600,0000101600,1000,0,USD,,,B
9000003624,F2,20251017,20251017,172600,BILLUSER,0000102023,0000102023,1000,0,USD,,,B
9000003625,F2,20251024,20251024,102300,BILLUSER,0000101346,0000101346,1000,0,USD,,,A
9000003626,F2,20251018,20251018,101800,BILLUSER,0000104506,0000104506,1000,0,USD,,,B
9000003627,F2,20251024,20251024,133100,BILLUSER,0000103120,0000103120,1000,0,USD,,,A
9000003628,F2,20251027,20251027,130100,BILLUSER,0000101083,0000101083,1000,0,USD,,,A
9000003629,F2,20251002,20251002,150600,BILLUSER,0000103170,0000103170,2000,0,EUR,,,A
9000003630,F2,20251020,20251020,123000,BILLUSER,0000103761,0000103761,2000,0,EUR,,,A
9000003631,F2,20251012,20251012,092600,BILLUSER,0000100481,0000100481,1000,0,USD,,,A
9000003632,F2,20251003,20251003,113800,BILLUSER,0000101955,0000101955,1000,0,USD,,,A
9000003633,F8,20251006,20251006,131400,BILLUSER,0000104753,0000104753,1000,0,USD,,,A
9000003634,F2,20251021,20251021,093300,BILLUSER,0000104769,0000104769,1000,0,USD,,,A
9000003635,F2,20251019,20251019,145300,BILLUSER,0000103779,0000103779,2000,0,EUR,,,A
9000003636,F2,20251019,20251019,082700,BILLUSER,0000102553,0000102553,2000,0,EUR,,,A
9000003637,F2,20251017,20251017,161500,BILLUSER,0000100549,0000100549,2000,0,EUR,,,C
9000003638,F2,20251003,20251003,080300,BILLUSER,0000103047,0000103047,1000,0,USD,,,A
9000003639,F2,20251022,20251022,170000,BILLUSER,0000104574,0000104574,3000,0,EUR,,,A
9000003640,F2,20251007,20251007,100700,BILLUSER,0000101916,0000101916,1000,0,USD,,,C
9000003641,F2,20251021,20251021,094100,BILLUSER,0000103946,0000103946,2000,0,EUR,,,B
9000003642,F2,20251011,20251011,155300,BILLUSER,0000104928,0000104928,1000,0,USD,,,C
9000003643,F2,20251012,20251012,080800,BILLUSER,0000104189,0000104189,1000,0,USD,,,A
9000003644,F2,20251001,20251001,115700,BILLUSER,0000101211,0000101211,1000,0,USD,,,A
9000003645,F2,20251005,20251005,113800,BILLUSER,0000103518,0000103518,2000,0,EUR,,,A
9000003646,F2,20251025,20251025,155100,BILLUSER,0000100828,0000100828,1000,0,USD,,,A
9000003647,F2,20251026,20251026,174500,BILLUSER,0000102769,0000102769,1000,0,USD,,,C
9000003648,F2,20251002,20251002,092100,BILLUSER,0000100236,0000100236,1000,0,USD,,,A
9000003649,F2,20251017,20251017,171300,BILLUSER,0000103663,0000103663,3000,0,EUR,,,A
9000003650,F2,20251028,20251028,093100,BILLUSER,0000100046,0000100046,1000,0,USD,,,A
9000003651,F2,20251002,20251002,142500,BILLUSER,0000104740,0000104740,2000,0,EUR,,,A
9000003652,F2,20251020,20251020,174200,BILLUSER,0000103985,0000103985,1000,0,USD,,,C
9000003653,F8,20251016,20251016,104100,BILLUSER,0000104465,0000104465,2000,0,EUR,,,B
9000003654,F2,20251015,20251015,112400,BILLUSER,0000102189,0000102189,1000,0,USD,,,A
9000003655,F2,20251024,20251024,124100,BILLUSER,0000104549,0000104549,3000,0,EUR,,,A
9000003656,F2,20251031,20251031,134000,BILLUSER,0000104533,0000104533,1000,0,USD,,,B
9000003657,F2,20251030,20251030,111600,BILLUSER,0000104759,0000104759,1000,0,USD,,,A
9000003658,F2,20251020,20251020,092300,BILLUSER,0000100254,0000100254,2000,0,EUR,,,C
9000003659,F2,20251023,20251023,105400,BILLUSER,0000100248,0000100248,1000,0,USD,,,C
9000003660,F2,20251003,20251003,114900,BILLUSER,0000104324,0000104324,1000,0,USD,,,B
9000003661,F2,20251008,20251008,094800,BILLUSER,0000101236,0000101236,2000,0,EUR,,,A
9000003662,F2,20251020,20251020,123700,BILLUSER,0000101333,0000101333,2000,0,EUR,,,A
9000003663,F2,20251015,20251015,153700,BILLUSER,0000101807,0000101807,2000,0,EUR,,,A
9000003664,F8,20251002,20251002,102000,BILLUSER,0000103969,0000103969,1000,0,USD,,,A
9000003665,F2,20251006,20251006,082000,BILLUSER,0000103301,0000103301,2000,0,EUR,,,A
9000003666,F8,20251006,20251006,083500,BILLUSER,0000100870,0000100870,1000,0,USD,,,A
9000003667,F2,20251020,20251020,172300,BILLUSER,0000103017,0000103017,1000,0,USD,,,A
9000003668,F2,20251002,20251002,154100,BILLUSER,0000103886,0000103886,1000,0,USD,,,A
9000003669,F2,20251004,20251004,080000,BILLUSER,0000102615,0000102615,3000,0,EUR,,,A
9000003670,F2,20251002,20251002,103300,BILLUSER,0000103412,0000103412,1000,0,USD,,,A
